,Unnamed: 0,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
141,141,DoubleTree by Hilton New York Times Square South,666,666,0,8.2,Very good,6507.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
142,142,Heritage Hotel New York City,365,365,0,7.4,Good,3796.0,3.0,0,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-03-09
143,143,Romer Hell's Kitchen,923,923,0,8.6,Fabulous,2557.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 extra-large double bed,Deluxe Corner King,0,0,0,1,2,2025-03-09
144,144,Courtyard by Marriott Times Square West,687,687,0,8.4,Very good,3080.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,0,0,0,1,2,2025-03-09
145,145,Archer Hotel New York,862,862,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.0,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,1,2,2025-03-09
146,146,The Dominick Hotel,1485,1485,0,8.7,Fabulous,1148.0,5.0,0,"SoHo, New York",5.1,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,1,2,2025-03-09
147,147,Motto By Hilton New York City Times Square,648,648,0,8.0,Very good,1183.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Flex Room with Wall Bed,0,0,0,1,2,2025-03-09
148,148,Margaritaville Resort Times Square,773,676,0,8.6,Fabulous,4017.0,4.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Standard Room one queen Bed,0,0,0,1,2,2025-03-09
149,149,The FIDI Hotel,466,466,0,8.1,Very good,1489.0,4.0,0,"Manhattan, New York",7.6,1.0,1 large double bed,Superior Corner Queen,0,0,0,1,2,2025-03-09
150,150,Executive Hotel Le Soleil New York,709,709,0,8.7,Fabulous,4587.0,4.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Executive King Room,0,0,0,1,2,2025-03-09
151,151,The Herald by LuxUrban,734,552,0,7.8,Good,9202.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room with Roll-in Shower - Mobility Access/Non-Smoking,0,0,0,1,2,2025-03-09
152,152,The Washington by LuxUrban,491,491,0,7.7,Good,9617.0,4.0,0,"Manhattan, New York",7.1,9.3,1 large double bed,Premium,0,0,0,1,2,2025-03-09
153,153,West Side YMCA,266,224,0,6.6,Review score,15357.0,3.0,0,"Upper West Side, New York",1.0,9.4,1 bunk bed,Private Bunk Bed Room with Shared Bathroom,0,0,0,1,2,2025-03-09
154,154,The Flat NYC,309,309,0,7.9,Good,2518.0,3.0,0,"Flatiron District, New York",2.9,9.5,2 bunk beds,Double Room with Shared Bathroom,0,0,0,1,2,2025-03-09
155,155,NoMo SoHo,796,796,0,7.7,Good,1426.0,4.0,0,"SoHo, New York",5.6,1.0,1 large double bed,Nomo Urban Queen,0,0,0,1,2,2025-03-09
156,156,Hilton Garden Inn New York Times Square South,670,670,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-In Shower - Mobility/Hearing Accessible,0,0,0,1,2,2025-03-09
157,157,Moxy NYC Chelsea,948,948,0,8.3,Very good,3064.0,4.0,0,"Chelsea, New York",2.5,9.3,1 extra-large double bed,Executive King Room with City View,0,0,0,1,2,2025-03-09
158,158,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,724,724,0,8.0,Very good,4668.0,4.0,0,"Hell's Kitchen, New York",2.1,9.5,2 double beds,Double Room with Two Double Beds,0,0,0,1,2,2025-03-09
159,159,Hotel AKA NoMad,948,948,0,8.3,Very good,678.0,4.0,0,"NoMad, New York",2.5,9.3,2 double beds,NoMad Double,0,0,0,1,2,2025-03-09
160,160,voco Times Square South New York by IHG,556,556,0,8.1,Very good,3855.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Double Room,0,0,0,1,2,2025-03-09
161,161,Delta Hotels by Marriott New York Times Square,636,636,0,7.8,Good,3685.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds,0,0,0,1,2,2025-03-09
162,162,Hilton New York Times Square,739,739,0,7.2,Good,1222.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
163,163,Hyatt Centric Times Square New York,835,835,0,8.4,Very good,1405.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
164,164,Kimpton Hotel Eventi by IHG,933,933,0,8.5,Very good,481.0,5.0,0,"Chelsea, New York",2.4,1.0,1 extra-large double bed,Essential Room,0,0,0,1,2,2025-03-09
165,165,Paramount Hotel Times Square,385,385,0,6.9,Review score,188.0,4.0,0,"Manhattan, New York",1.0,1.0,1 double bed,Accessible Superior Queen Room,0,0,0,1,2,2025-03-09
166,166,Solita Soho Hotel,300,300,0,7.8,Good,1241.0,3.0,0,"Little Italy, New York",5.6,1.0,1 large double bed,Standard Queen Room,0,0,0,1,2,2025-03-09
167,167,Hotel St. James,408,408,0,8.1,Very good,3243.0,2.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,One Queen Bed Room,0,0,0,1,2,2025-03-09
168,168,Eurostars Wall Street,558,448,0,8.0,Very good,1369.0,4.0,0,"Manhattan, New York",7.3,1.0,1 large double bed,Queen Room,0,0,0,1,2,2025-03-09
169,169,WestHouse Hotel New York,1244,1244,0,8.1,Very good,1909.0,5.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
170,170,Graduate by Hilton New York,567,567,0,8.8,Fabulous,4428.0,4.0,0,New York,2.6,9.4,2 large double beds,Graduate Queen Room with Two Queen Beds,0,0,0,1,2,2025-03-09
171,171,1 Hotel Central Park,2364,1688,0,8.4,Very good,562.0,5.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Room,0,0,0,1,2,2025-03-09
172,172,Wyndham Garden Chinatown,474,474,0,7.5,Good,845.0,4.0,0,"Chinatown, New York",5.8,1.0,1 large double bed,Superior Queen Room Non-Smoking,0,0,0,1,2,2025-03-09
173,173,Freehand New York,678,678,0,8.0,Very good,2276.0,4.0,0,"Gramercy, New York",3.1,9.3,4 bunk beds,Premium Quad,0,0,0,1,2,2025-03-09
174,174,Cambria Hotel New York - Chelsea,509,509,0,8.0,Very good,3982.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room - Disability Access,0,0,0,1,2,2025-03-09
175,175,Element Times Square West,660,660,0,8.0,Very good,7647.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,1,2,2025-03-09
176,176,The Blakely by LuxUrban,756,568,0,7.4,Good,6067.0,1.0,0,"Manhattan, New York",1.0,9.4,2 double beds,"Room with Two Double Beds, Mobility Access and Bathtub with  Grab Bars, Non-Smoking",0,0,0,1,2,2025-03-09
177,177,Hyatt Centric Wall Street New York,796,796,0,8.1,Very good,806.0,4.0,0,"Manhattan, New York",7.3,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
178,178,The Moore,744,744,0,8.5,Very good,1884.0,4.0,0,"Chelsea, New York",3.0,9.4,1 large double bed,Accessible Queen,0,0,0,1,2,2025-03-09
179,179,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,487,487,0,7.7,Good,2853.0,4.0,0,"Chelsea, New York",2.7,1.0,2 double beds,Standard Double Room with Two Double Beds,0,0,0,1,2,2025-03-09
180,180,Life Hotel New York,547,547,0,8.0,Very good,844.0,4.0,0,"NoMad, New York",2.4,9.5,1 extra-large double bed,Standard King Room,0,0,0,1,2,2025-03-09
181,181,Fairfield Inn by Marriott New York Manhattan/Financial District,498,498,0,7.8,Good,3648.0,3.0,0,"Manhattan, New York",7.2,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
182,182,Holiday Inn New York City - Times Square by IHG,464,464,0,7.9,Good,1998.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room with Roll-In Shower - Communications Access,0,0,0,1,2,2025-03-09
183,183,Hampton Inn Times Square Central,716,716,0,8.4,Very good,2831.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-03-09
184,184,Holiday Inn Express New York City Chelsea by IHG,578,578,0,7.8,Good,3605.0,3.0,0,"Chelsea, New York",2.4,1.0,1 double bed,Standard Room,0,0,0,1,2,2025-03-09
185,185,Hotel Indigo NYC Financial District by IHG,636,636,0,8.9,Fabulous,1606.0,3.0,0,"Manhattan, New York",7.2,9.5,2 large double beds,Standard Queen Room with Two Queen Beds,0,0,0,1,2,2025-03-09
186,186,ModernHaus SoHo,1453,1050,0,8.2,Very good,1054.0,5.0,0,"SoHo, New York",5.4,1.0,1 extra-large double bed,Deluxe King Room with City View,0,0,0,1,2,2025-03-09
187,187,HGU New York,625,625,0,7.8,Good,2078.0,4.0,0,"Manhattan, New York",2.4,9.3,1 large double bed,Queen Standard,0,0,0,1,2,2025-03-09
188,188,Sonder Battery Park,658,658,0,8.6,Fabulous,2541.0,3.0,1,"Manhattan, New York",7.5,1.0,1.0,Superior Studio,0,0,0,1,2,2025-03-09
189,189,Aloft New York Chelsea,692,692,0,8.3,Very good,198.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-03-09
190,190,W New York - Times Square,1057,1057,0,7.9,Good,1380.0,4.0,0,"Manhattan, New York",1.0,9.3,2 double beds,"Wonderful Guest room, 2 Double, City view",0,0,0,1,2,2025-03-09
191,191,Pestana CR7 Times Square,679,679,0,8.7,Fabulous,2618.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 large double bed,Comfort Room,0,0,0,1,2,2025-03-09
192,192,Days Inn by Wyndham New York Chinatown,326,326,0,7.3,Good,36.0,1.0,0,"Lower East Side, New York",5.7,1.0,1 large double bed,Deluxe Queen Room - Non-Smoking,0,0,0,1,2,2025-03-09
193,193,Warwick New York,624,624,0,8.2,Very good,6602.0,4.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Premier City View King Bed,0,0,0,1,2,2025-03-09
194,194,Hotel on Rivington,682,682,0,7.2,Good,551.0,4.0,0,"Lower East Side, New York",5.4,1.0,1.0,King Studio,0,0,0,1,2,2025-03-09
195,195,DoubleTree by Hilton New York Downtown,556,556,0,7.5,Good,3961.0,4.0,0,"Manhattan, New York",7.6,1.0,1 double bed,Double Room with Roll in Shower - Hearing Accessible,0,0,0,1,2,2025-03-09
196,196,TRYP by Wyndham New York City Times Square - Midtown,427,427,0,7.4,Good,2696.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,2 large double beds,Double Room,0,0,0,1,2,2025-03-09
197,197,"Hotel 50 Bowery, part of JdV by Hyatt",763,763,0,8.6,Fabulous,955.0,4.0,0,"Chinatown, New York",5.9,1.0,2 double beds,Double Room with Two Double Beds and City View,0,0,0,1,2,2025-03-09
198,198,Hyatt Grand Central New York,1106,1106,0,7.4,Good,2958.0,4.0,0,"Midtown East, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds,0,0,0,1,2,2025-03-09
199,199,Pod 51,475,475,0,7.9,Good,11284.0,3.0,0,"Midtown East, New York",1.0,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,0,0,0,1,2,2025-03-09
200,200,Holiday Inn Express - Wall Street by IHG,862,622,0,7.9,Good,1878.0,3.0,0,"Manhattan, New York",7.3,1.0,"2 beds (1 extra-large double, 1 sofa bed)",King Room with Sofa Bed,0,0,0,1,3,2025-03-09
201,201,Roxy Hotel New York,1808,1642,0,8.6,Fabulous,1151.0,4.0,0,"Tribeca, New York",5.8,9.3,2 double beds,Deluxe Double Room with Two Double Beds,0,0,0,1,3,2025-03-09
202,202,UNTITLED at 3 Freeman Alley,832,758,0,8.5,Very good,591.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Studio Queen,0,0,0,1,3,2025-03-09
203,203,Riverside Tower Hotel,523,523,0,8.5,Very good,2497.0,2.0,0,"Upper West Side, New York",1.9,1.0,1 double bed,Park View Double,0,0,0,1,3,2025-03-09
204,204,Aura Hotel Times Square Newly Renovated,1057,932,0,7.7,Good,506.0,4.0,0,"Manhattan, New York",1.3,9.4,1 double bed,Deluxe Double Room,0,0,0,1,3,2025-03-09
205,205,Royalton New York,727,727,0,7.5,Good,3113.0,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-03-09
206,206,NH Collection New York Madison Avenue,2376,2376,0,8.5,Very good,1945.0,4.0,0,"Murray Hill, New York",2.0,9.5,Private suite,Junior Suite,0,0,0,1,3,2025-03-09
207,207,Carnegie Hotel,971,971,0,8.6,Fabulous,2281.0,4.0,0,"Manhattan, New York",1.0,9.6,1 large double bed,Superior Queen Room,0,0,0,1,3,2025-03-09
208,208,M Social Hotel Times Square New York,1336,1217,0,8.4,Very good,11942.0,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social Superior Hudson River View King,0,0,0,1,3,2025-03-09
209,209,West Side YMCA,457,385,0,6.6,Review score,15357.0,3.0,0,"Upper West Side, New York",1.0,9.4,1 bunk bed,Private Deluxe Bunk Bed Room with Semi-Private Bathroom,0,0,0,1,3,2025-03-09
210,210,Park Lane New York,1863,1610,0,7.9,Good,5056.0,5.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Park Lane King,0,0,0,1,3,2025-03-09
211,211,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,1280,1280,0,8.4,Very good,7018.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,1 extra-large double bed,1 King Bed,0,0,0,1,3,2025-03-09
212,212,Paramount Hotel Times Square,594,594,0,6.9,Review score,188.0,4.0,0,"Manhattan, New York",1.0,1.0,1 double bed,Accessible Superior Queen Room,0,0,0,1,3,2025-03-09
213,213,"The New Yorker, A Wyndham Hotel",751,751,0,7.7,Good,15579.0,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-03-09
214,214,Canal Loft Hotel,451,451,0,6.9,Review score,1735.0,2.0,0,"Chinatown, New York",5.9,1.0,1 double bed,City View Queen,0,0,0,1,3,2025-03-09
215,215,Kimpton Theta New York - Times Square by IHG,1218,1111,0,8.2,Very good,1586.0,5.0,0,"Manhattan, New York",0.9,1.0,1 extra-large double bed,Essential King Room,0,0,0,1,3,2025-03-09
216,216,Ameritania at Times Square,817,817,0,8.1,Very good,5872.0,4.0,0,"Manhattan, New York",1.0,9.6,1 double bed,Standard Double Room,0,0,0,1,3,2025-03-09
217,217,Henn na Hotel New York,961,961,0,8.6,Fabulous,3285.0,4.0,0,"Manhattan, New York",1.9,9.5,2 double beds,Deluxe Double Room,0,0,0,1,3,2025-03-09
218,218,Ultimate Urban living at Centrally Located Lofts,1506,1242,0,1.0,1.0,1.0,1.0,0,"Hell's Kitchen, New York",0.6,1.0,1 double bed,One-Bedroom Apartment,0,0,0,1,3,2025-03-09
219,219,Holiday Inn New York City - Times Square by IHG,845,845,0,7.9,Good,1998.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard King Room with Roll-In Shower - Communications Access,0,0,0,1,3,2025-03-09
220,220,The Belvedere Hotel,770,668,0,7.9,Good,5893.0,3.0,0,"Hell's Kitchen, New York",0.9,9.4,2 double beds,Standard Room with Two Double Beds,0,0,0,1,3,2025-03-09
221,221,Wingate by Wyndham New York Midtown South/5th Ave,1005,1005,0,8.4,Very good,2388.0,3.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room with Empire View - Non-Smoking,0,0,0,1,3,2025-03-09
222,222,"The Mayfair Hotel Times Square, Ascend Hotel Collection",747,747,0,8.6,Fabulous,2066.0,3.0,0,"Manhattan, New York",0.8,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,1,3,2025-03-09
223,223,Solita Soho Hotel,477,477,0,7.8,Good,1241.0,3.0,0,"Little Italy, New York",5.6,1.0,1 large double bed,Queen Room - Disability Access,0,0,0,1,3,2025-03-09
224,224,Virgin Hotels New York City,1341,1341,0,8.3,Very good,1430.0,4.0,0,"NoMad, New York",2.5,1.0,1 extra-large double bed,Chamber King,0,0,0,1,3,2025-03-09
225,225,citizenM New York Bowery,1036,882,0,8.7,Fabulous,3290.0,4.0,0,"Lower East Side, New York",5.4,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-03-09
226,226,"The Standard, High Line New York",1757,1757,0,8.0,Very good,1897.0,4.0,0,"Greenwich Village, New York",3.7,9.4,1 large double bed,Deluxe Queen Room,0,0,0,1,3,2025-03-09
227,227,Sixty LES,958,958,0,7.7,Good,844.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,1,3,2025-03-09
228,228,The Pearl Hotel,1109,1009,0,8.7,Fabulous,2142.0,4.0,0,"Manhattan, New York",0.8,9.7,1 large double bed,Superior Queen Room,0,0,0,1,3,2025-03-09
229,229,Hotel Lucerne,914,823,0,8.5,Very good,2178.0,4.0,0,"Upper West Side, New York",1.7,9.5,2 double beds,Deluxe Double Room,0,0,0,1,3,2025-03-09
230,230,"The Jewel Hotel, New York",1057,990,0,8.7,Fabulous,3142.0,4.0,0,"Manhattan, New York",1.0,9.8,1 large double bed,Premier Room,0,0,0,1,3,2025-03-09
231,231,"U Hotel Fifth Avenue, Empire State Building",925,798,0,7.9,Good,3396.0,3.0,0,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,0,0,0,1,3,2025-03-09
232,232,Discover the Comfort of Columbia University Area-1,1166,1068,0,1.0,1.0,1.0,1.0,0,"Upper West Side, New York",4.1,1.0,1.0,Two-Bedroom Apartment,0,0,0,1,3,2025-03-09
233,233,City Club Hotel,816,816,0,7.3,Good,2554.0,4.0,0,"Manhattan, New York",1.4,1.0,1 double bed,Petite Room,0,0,0,1,3,2025-03-09
234,234,The Wallace Hotel,1471,1471,0,9.3,Superb,1781.0,5.0,0,"Upper West Side, New York",1.5,9.4,1 large double bed,Superior Queen,0,0,0,1,3,2025-03-09
235,235,"The Time New York, part of JdV by Hyatt",946,946,0,7.7,Good,1762.0,4.0,0,"Manhattan, New York",0.8,9.3,1 double bed,Double Room,0,0,0,1,3,2025-03-09
236,236,The Manhattan at Times Square,652,652,0,5.5,Review score,7619.0,4.0,0,"Manhattan, New York",0.7,1.0,1.0,Standard Room,0,0,0,1,3,2025-03-09
237,237,Midtown West Hotel,551,477,0,5.2,Review score,2660.0,3.0,0,"Hell's Kitchen, New York",2.3,1.0,1 large double bed,Queen Room with Private Bathroom,0,0,0,1,3,2025-03-09
238,238,Heritage Hotel New York City,557,557,0,7.4,Good,3796.0,3.0,0,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-03-09
239,239,The Dominick Hotel,2230,2230,0,8.7,Fabulous,1148.0,5.0,0,"SoHo, New York",5.1,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,1,3,2025-03-09
240,240,Holiday Inn Lower East Side by IHG,627,627,0,7.9,Good,1248.0,4.0,0,"Lower East Side, New York",5.6,1.0,Multiple bed types,Standard Room,0,0,0,1,3,2025-03-09
241,241,Hyatt House New York/Chelsea,1008,1008,0,8.5,Very good,1798.0,3.0,0,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,0,0,0,1,3,2025-03-09
242,242,Motto by Hilton New York City Chelsea,1191,1191,0,8.5,Very good,3178.0,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,0,0,0,1,3,2025-03-09
243,243,Sheraton New York Times Square Hotel,1013,1013,0,6.4,Review score,1822.0,4.0,0,"Manhattan, New York",0.6,1.0,1 large double bed,"Traditional, Guest room, 1 Queen",0,0,0,1,3,2025-03-09
244,244,The Empire Hotel New York,916,916,0,6.8,Review score,5364.0,4.0,0,"Upper West Side, New York",1.0,1.0,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-03-09
245,245,citizenM New York Times Square,1155,1155,0,8.7,Fabulous,3982.0,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,1,3,2025-03-09
246,246,"Park Side Living, Get Cozy",1116,1116,0,1.0,1.0,1.0,1.0,0,"Upper West Side, New York",4.0,1.0,1.0,One-Bedroom Apartment,0,0,0,1,3,2025-03-09
247,247,Days Inn by Wyndham New York Chinatown,592,592,0,7.3,Good,36.0,1.0,0,"Lower East Side, New York",5.7,1.0,1 large double bed,Upper Floor Deluxe Room with One Queen Bed and Manhattan View - Non-Smoking,0,0,0,1,3,2025-03-09
248,248,Archer Hotel New York,1350,1350,0,8.8,Fabulous,1038.0,4.0,0,"Manhattan, New York",1.8,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,1,3,2025-03-09
249,249,Little Charlie Hotel,800,800,0,8.5,Very good,583.0,4.0,0,"Midtown East, New York",2.0,1.0,1 double bed,Double Room,0,0,0,1,3,2025-03-09
250,250,Romer Hell's Kitchen,1510,1442,0,8.6,Fabulous,2557.0,4.0,0,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe Corner King,0,0,0,1,3,2025-03-09
251,251,Comfort Inn Manhattan - Midtown West,718,718,0,7.1,Good,978.0,3.0,0,"Hell's Kitchen, New York",1.1,1.0,2 single beds,Standard Room with 2 Twin Beds,0,0,0,1,3,2025-03-09
252,252,"Dream Midtown, by Hyatt",846,846,0,7.7,Good,1416.0,4.0,0,"Manhattan, New York",1.0,9.3,1 large double bed,Queen Room - Bronze,0,0,0,1,3,2025-03-09
253,253,Hotel Indigo Lower East Side New York by IHG,1049,1049,0,7.4,Good,535.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Standard Double Room with View,0,0,0,1,3,2025-03-09
254,254,Executive Hotel Le Soleil New York,1230,1230,0,8.7,Fabulous,4587.0,4.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Executive King Room,0,0,0,1,3,2025-03-09
255,255,"Hotel Shocard Broadway, Times Square",760,760,0,7.0,Good,2780.0,3.0,0,"Manhattan, New York",1.5,9.3,1 double bed,Standard Double Room,0,0,0,1,3,2025-03-09
256,256,Hilton New York Times Square,1144,1144,0,7.2,Good,1222.0,4.0,0,"Manhattan, New York",1.4,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-03-09
257,257,The Hotel Chelsea,2076,1869,0,9.3,Superb,1268.0,4.0,0,"Chelsea, New York",2.9,9.4,1 extra-large double bed,The Chelsea,0,0,0,1,3,2025-03-09
258,258,Aliz Hotel Times Square,1009,860,0,8.1,Very good,6537.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard King Guest Room,0,0,0,1,3,2025-03-09
259,259,Pod Times Square,696,696,0,8.3,Very good,23141.0,3.0,0,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,0,0,0,1,3,2025-03-09
260,260,BeHome by LuxUrban,792,597,0,6.5,Review score,1379.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Deluxe Queen Room - Non-Smoking,0,0,0,1,3,2025-03-09
261,261,Lex Hotel NYC,809,809,0,8.3,Very good,1525.0,3.0,0,"Kips Bay, New York",3.0,1.0,1 large double bed,Queen Room,0,0,0,1,3,2025-03-09
262,262,Fairfield Inn by Marriott New York Manhattan/Financial District,720,720,0,7.8,Good,3648.0,3.0,0,"Manhattan, New York",7.2,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-03-09
263,263,Margaritaville Resort Times Square,1235,1077,0,8.6,Fabulous,4017.0,4.0,0,"Manhattan, New York",1.5,9.5,1 large double bed,Standard Room one queen Bed,0,0,0,1,3,2025-03-09
264,264,Hilton Garden Inn New York Times Square South,1074,1074,0,8.2,Very good,3956.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-03-09
265,265,Night Hotel Broadway,404,404,0,6.6,Review score,3453.0,3.0,0,"Upper West Side, New York",2.9,1.0,1 double bed,"Silver, 1 Full Bed",0,0,0,1,3,2025-03-09
