,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
144,Delta Hotels by Marriott New York Times Square,356,356,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
145,Hotel Beacon,457,457,0,8.7,Fabulous,1.0,4.0,0,"Upper West Side, New York",1.4,9.6,1.0,Deluxe King Studio with View,0,0,0,1,2,2025-02-02
146,Tempo By Hilton New York Times Square,630,630,0,8.5,Very good,848.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
147,Moderne Hotel,356,356,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Deluxe Room,0,0,0,1,2,2025-02-02
148,The Wall Street Inn,286,286,0,8.3,Very good,1.0,3.0,0,"Manhattan, New York",7.5,9.3,1 extra-large double bed,King Superior Room,0,0,0,1,2,2025-02-02
149,"Holiday Inn Express - Times Square, an IHG Hotel",406,297,0,6.7,Review score,1.0,3.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,Standard Room,0,0,0,1,2,2025-02-02
150,Solita Soho Hotel,257,257,0,7.8,Good,1.0,3.0,0,"Little Italy, New York",5.6,1.0,1 large double bed,Standard Queen Room,0,0,0,1,2,2025-02-02
151,SoHo 54,280,280,0,7.6,Good,1.0,3.0,0,"SoHo, New York",5.3,1.0,1 extra-large double bed,TriBeCa King,0,0,0,1,2,2025-02-02
152,NoMo SoHo,589,589,0,7.7,Good,1.0,4.0,0,"SoHo, New York",5.6,1.0,1 large double bed,Classic Queen,0,0,0,1,2,2025-02-02
153,Citadines Connect Fifth Avenue New York,399,314,0,7.4,Good,1.0,3.0,0,"Manhattan, New York",1.4,9.4,1 extra-large double bed,Premier King Room,0,0,0,1,2,2025-02-02
154,The Empire Hotel New York,339,339,0,6.8,Review score,1.0,4.0,0,"Upper West Side, New York",1.0,1.0,1 double bed,Standard Room,0,0,0,1,2,2025-02-02
155,Home2 Suites By Hilton New York Times Square,376,376,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,0,0,0,1,2,2025-02-02
156,Eurostars Wall Street,242,242,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",7.3,1.0,1 large double bed,Queen Room,0,0,0,1,2,2025-02-02
157,Days Inn by Wyndham New York Chinatown,257,257,0,7.7,Good,11.0,1.0,0,"Lower East Side, New York",5.7,1.0,1 double bed,"Double Room with Mobility Access and Roll-In Shower, Non-Smoking",0,0,0,1,2,2025-02-02
158,"Holiday Inn Express - Wall Street, an IHG Hotel",372,372,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",7.3,1.0,1 extra-large double bed,Standard Room,0,0,0,1,2,2025-02-02
159,Chelsea Rooms NYC,211,211,0,7.3,Good,1.0,2.0,0,"Chelsea, New York",2.5,1.0,1 large double bed,Deluxe Double Room,0,0,0,1,2,2025-02-02
160,7 Beds NYC Best Value,415,415,0,4.0,Review score,5.0,1.0,0,"Hell's Kitchen, New York",1.1,1.0,1.0,Two-Bedroom Apartment,0,0,0,1,2,2025-02-02
161,Courtyard New York Manhattan/Upper East Side,326,326,0,7.5,Good,643.0,3.0,0,"Upper East Side, New York",3.3,1.0,2 large double beds,Queen Room with Two Queen Beds,0,0,0,1,2,2025-02-02
162,Homewood Suites Midtown Manhattan Times Square South,399,399,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,Efficiency King Studio with Sofa Bed,0,0,0,1,2,2025-02-02
163,La Quinta by Wyndham Time Square South,347,347,0,8.5,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.7,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-02-02
164,Hotel 309,183,183,0,6.1,Review score,1.0,2.0,0,"Chelsea, New York",3.6,1.0,1 large double bed,Economy Room with Shared Bath,0,0,0,1,2,2025-02-02
165,Park Central,372,372,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,1,2,2025-02-02
166,Artezen Hotel,491,451,0,9.2,Superb,1.0,4.0,0,"Manhattan, New York",6.9,9.6,2 double beds,Deluxe Room with Two Queen Beds,0,0,0,1,2,2025-02-02
167,Hotel Edison Times Square,466,356,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,0,0,0,1,2,2025-02-02
168,Millennium Downtown New York,567,567,0,7.1,Good,1.0,4.0,0,"Manhattan, New York",6.8,1.0,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,0,0,0,1,2,2025-02-02
169,The Wallace Hotel,670,670,0,9.3,Superb,1.0,5.0,0,"Upper West Side, New York",1.5,9.4,1 extra-large double bed,Superior King Room,0,0,0,1,2,2025-02-02
170,Freehand New York,341,341,0,8.0,Very good,1.0,4.0,0,"Gramercy, New York",3.1,1.0,1 large double bed,Cozy Queen,0,0,0,1,2,2025-02-02
171,NobleDEN Hotel,433,433,0,9.0,Superb,1.0,4.0,0,"Little Italy, New York",5.6,9.3,1 large double bed,Queen Room,0,0,0,1,2,2025-02-02
172,Hyatt House New York/Chelsea,497,497,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,0,0,0,1,2,2025-02-02
173,The Allen Hotel,295,295,0,7.9,Good,1.0,4.0,0,"Lower East Side, New York",5.6,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,1,2,2025-02-02
174,"voco Times Square South New York, an IHG Hotel",395,395,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.8,1.0,1 double bed,Standard Room,0,0,0,1,2,2025-02-02
175,The Ludlow Hotel,855,855,0,9.0,Superb,1.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio - High Floor,0,0,0,1,2,2025-02-02
176,Hyatt Place New York/Midtown-South,427,427,0,8.3,Very good,1.0,4.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
177,Tribeca Hotel FiDi,211,211,0,6.1,Review score,116.0,3.0,0,"Manhattan, New York",7.2,1.0,Private suite,Queen Suite,0,0,0,1,2,2025-02-02
178,CIVILIAN Hotel,418,397,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,0,0,0,1,2,2025-02-02
179,The Blakely by LuxUrban,442,336,0,7.4,Good,1.0,1.0,0,"Manhattan, New York",0.5,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,2,2025-02-02
180,TRYP by Wyndham New York City Times Square - Midtown,305,305,0,7.4,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.9,1.0,Multiple bed types,King Room,0,0,0,1,2,2025-02-02
181,The Ridge,290,290,0,7.5,Good,1.0,3.0,0,"Lower East Side, New York",5.1,1.0,2 single beds,Standard Twin Room,0,0,0,1,2,2025-02-02
182,Courtyard by Marriott Times Square West,578,464,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,0,0,0,1,2,2025-02-02
183,The Historic Blue Moon Hotel - NYC,373,373,0,7.7,Good,167.0,4.0,0,"Lower East Side, New York",5.5,1.0,1 large double bed,Superior Room,0,0,0,1,2,2025-02-02
184,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",292,292,0,7.6,Good,1.0,4.0,0,"Chelsea, New York",2.7,1.0,1 large double bed,Standard Queen Room with Communications Accessible Roll-In Shower,0,0,0,1,2,2025-02-02
185,"Hotel Indigo NYC Financial District, an IHG Hotel",510,510,0,8.8,Fabulous,1.0,3.0,0,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,0,0,0,1,2,2025-02-02
186,DoubleTree by Hilton New York Downtown,349,349,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",7.6,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
187,Hilton Garden Inn New York Times Square South,494,494,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.8,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
188,"Kimpton Theta New York - Times Square, an IHG Hotel",542,498,0,8.1,Very good,1.0,5.0,0,"Manhattan, New York",0.9,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
189,Park Lane New York,1024,888,0,7.9,Good,1.0,5.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Park Lane King,0,0,0,1,2,2025-02-02
190,Sixty LES,538,538,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",5.2,1.0,1 large double bed,Queen Studio,0,0,0,1,2,2025-02-02
191,Leon Hotel LES,328,328,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",5.9,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,1,2,2025-02-02
192,DoubleTree by Hilton Hotel New York City - Chelsea,383,383,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",2.5,1.0,1 extra-large double bed,King Room with View,0,0,0,1,2,2025-02-02
193,Nolitan Hotel SoHo - New York,397,397,0,7.8,Good,1.0,4.0,0,"SoHo, New York",5.4,1.0,1 large double bed,Superior Queen Room with Balcony,0,0,0,1,2,2025-02-02
194,"Holiday Inn Express - Times Square South, an IHG Hotel",372,372,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Standard King Room,0,0,0,1,2,2025-02-02
195,Ink 48 Hotel,360,360,0,7.5,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.2,1.0,1 extra-large double bed,King Studio with City View,0,0,0,1,2,2025-02-02
196,Hotel 57 by LuxUrban,349,349,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.3,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,1,2,2025-02-02
197,Hotel Mulberry,383,383,0,8.5,Very good,782.0,3.0,0,"Chinatown, New York",6.1,1.0,2 large double beds,Deluxe Queen Room with Two Queen Beds City View,0,0,0,1,2,2025-02-02
198,Four Points by Sheraton Midtown - Times Square,383,383,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.6,1.0,1 extra-large double bed,King Room,0,0,0,1,2,2025-02-02
199,Sheraton Tribeca New York Hotel,418,418,0,7.9,Good,1.0,4.0,0,"Tribeca, New York",5.6,1.0,1 extra-large double bed,Standard King Room,0,0,0,1,2,2025-02-02
200,Iroquois New York Times Square,1269,929,0,8.5,Very good,1.0,5.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Deluxe 1 Queen Bed,0,0,0,1,3,2025-02-02
201,"The Mayfair Hotel Times Square, Ascend Hotel Collection",428,428,0,8.6,Fabulous,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,1,3,2025-02-02
202,"Holiday Inn Express Manhattan Midtown West, an IHG Hotel",317,317,0,7.3,Good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,2 double beds,Standard Double Room with Two Double Beds,0,0,0,1,3,2025-02-02
203,Riverside Tower Hotel,386,386,0,8.5,Very good,1.0,2.0,0,"Upper West Side, New York",1.0,1.0,1 double bed,Park View Double,0,0,0,1,3,2025-02-02
204,Four Points by Sheraton New York Downtown,513,438,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,1,3,2025-02-02
205,Hampton Inn by Hilton New York Times Square,575,575,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
206,Hotel St. James,353,353,0,8.1,Very good,1.0,2.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,One Queen Bed Room,0,0,0,1,3,2025-02-02
207,Doubletree By Hilton New York Times Square West,478,478,0,6.8,Review score,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-02
208,M Social Hotel Times Square New York,696,696,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.6,2 double beds,Social City View Doubles,0,0,0,1,3,2025-02-02
209,City Club Hotel,386,386,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 single bed,Double Bed Room,0,0,0,1,3,2025-02-02
210,Wingate by Wyndham New York Midtown South/5th Ave,465,465,0,8.4,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-02
211,The Chelsean New York,420,359,0,7.0,Good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,1,3,2025-02-02
212,Best Western Premier Herald Square,389,389,0,7.8,Good,675.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-02
213,"The Cloud One New York-Downtown, by the Motel One Group",489,489,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-02
214,"voco Times Square South New York, an IHG Hotel",483,483,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,0,0,0,1,3,2025-02-02
215,Aura Hotel Times Square Newly Renovated,562,497,0,7.6,Good,447.0,4.0,0,"Manhattan, New York",1.0,9.3,1 single bed,Standard Full,0,0,0,1,3,2025-02-02
216,The Washington by LuxUrban,525,525,0,7.7,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 single bed,Room Assigned on Arrival,0,0,0,1,3,2025-02-02
217,4 Bedroom Home in Lower Manhattan,570,545,0,10.0,Exceptional,2.0,1.0,0,"Lower East Side, New York",1.0,1.0,1.0,Apartment,0,0,0,1,3,2025-02-02
218,Courtyard New York Downtown Manhattan/Financial District,388,388,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,1,3,2025-02-02
219,Four Points by Sheraton Midtown - Times Square,466,466,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
220,"The New Yorker, A Wyndham Hotel",437,437,0,7.7,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-02-02
221,Fairfield Inn by Marriott New York Manhattan/Financial District,389,389,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
222,The Gregorian New York City,677,650,0,8.3,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
223,The Herald by LuxUrban,749,564,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room with Roll-in Shower - Mobility Access/Non-Smoking,0,0,0,1,3,2025-02-02
224,Delta Hotels by Marriott New York Times Square,542,542,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
225,Home2 Suites By Hilton New York Times Square,610,610,0,7.7,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,0,0,0,1,3,2025-02-02
226,Radio Hotel,271,271,0,7.7,Good,1.0,4.0,0,"Washington Heights, New York",1.0,1.0,1.0,Standard Studio,0,0,0,1,3,2025-02-02
227,Hyatt House New York/Chelsea,777,777,0,8.4,Very good,1.0,3.0,0,"Chelsea, New York",1.0,9.5,1 extra-large double bed,Den King Room,0,0,0,1,3,2025-02-02
228,The Pearl Hotel,684,570,0,8.7,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Superior Queen Room,0,0,0,1,3,2025-02-02
229,Riu Plaza New York Times Square,1229,837,0,8.5,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,9.5,"3 beds (2 doubles, 1 sofa bed)",Deluxe Family Double Beds,0,0,0,1,3,2025-02-02
230,Moderne Hotel,537,514,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Deluxe Room,0,0,0,1,3,2025-02-02
231,Homewood Suites Midtown Manhattan Times Square South,610,610,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Efficiency King Studio with Sofa Bed,0,0,0,1,3,2025-02-02
232,UNTITLED at 3 Freeman Alley,732,732,0,8.4,Very good,565.0,4.0,0,"Lower East Side, New York",1.0,1.0,1 large double bed,Studio Queen,0,0,0,1,3,2025-02-02
233,La Quinta by Wyndham Time Square South,520,520,0,8.5,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-02
234,"Holiday Inn Express - Wall Street, an IHG Hotel",558,558,0,7.8,Good,1.0,3.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,Standard Room,0,0,0,1,3,2025-02-02
235,Hotel 57 by LuxUrban,527,527,0,7.0,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 double bed,Double Room - Non-Smoking,0,0,0,1,3,2025-02-02
236,Royalton New York,496,496,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-02-02
237,NH Collection New York Madison Avenue,843,843,0,8.5,Very good,1.0,4.0,0,"Murray Hill, New York",1.0,9.5,1 large double bed,Superior Room,0,0,0,1,3,2025-02-02
238,Hyatt Place New York City - Times Square,607,607,0,7.8,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,"2 beds (1 extra-large double, 1 sofa bed)",King Room with Sofa Bed - High Floor,0,0,0,1,3,2025-02-02
239,Hotel Hayden New York,484,484,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 extra-large double bed,Superior King Room,0,0,0,1,3,2025-02-02
240,Park Central,604,581,0,7.3,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Classic King Room,0,0,0,1,3,2025-02-02
241,SoHo 54,420,420,0,7.6,Good,1.0,3.0,0,"SoHo, New York",1.0,1.0,1 extra-large double bed,SoHo King,0,0,0,1,3,2025-02-02
242,Pod Times Square,421,421,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,9.4,2 single beds,Bunk Pod,0,0,0,1,3,2025-02-02
243,Element Times Square West,506,506,0,8.1,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,"Guest Room, 1 King",0,0,0,1,3,2025-02-02
244,"Holiday Inn Express - Times Square South, an IHG Hotel",569,569,0,8.2,Very good,1.0,3.0,0,"Manhattan, New York",1.0,9.6,1 extra-large double bed,Standard King Room,0,0,0,1,3,2025-02-02
245,Leon Hotel LES,447,447,0,8.0,Very good,1.0,3.0,0,"Lower East Side, New York",1.0,1.0,1 extra-large double bed,Deluxe King Room,0,0,0,1,3,2025-02-02
246,DoubleTree by Hilton New York Times Square South,617,617,0,8.2,Very good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,2 large double beds,Queen Room with Two Queen Beds,0,0,0,1,3,2025-02-02
247,The Knickerbocker,1401,1339,0,8.6,Fabulous,1.0,5.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,Superior Room with One King Bed,0,0,0,1,3,2025-02-02
248,Eurostars Wall Street,504,405,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 large double bed,Queen Room,0,0,0,1,3,2025-02-02
249,Hilton Garden Inn New York Times Square South,700,700,0,8.2,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
250,Executive Hotel Le Soleil New York,846,846,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,Private suite,Executive Queen Suite with Sofa Bed,0,0,0,1,3,2025-02-02
251,Courtyard by Marriott Times Square West,856,687,0,8.3,Very good,1.0,3.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,0,0,0,1,3,2025-02-02
252,Sixty LES,780,780,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",1.0,1.0,1.0,Partner offer option,0,0,0,1,3,2025-02-02
253,Cambria Hotel New York - Chelsea,568,568,0,7.9,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,1 double bed,King Bed Room,0,0,0,1,3,2025-02-02
254,TRYP by Wyndham New York City Times Square - Midtown,494,494,0,7.4,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,Multiple bed types,King Room,0,0,0,1,3,2025-02-02
255,DoubleTree by Hilton New York Downtown,523,523,0,7.5,Good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
256,LUMA Hotel - Times Square,959,959,0,8.9,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Double Room,0,0,0,1,3,2025-02-02
257,DoubleTree by Hilton Hotel New York City - Chelsea,584,584,0,7.1,Good,1.0,4.0,0,"Chelsea, New York",1.0,1.0,2 double beds,Double Room with Two Double Beds - Non-Smoking,0,0,0,1,3,2025-02-02
258,The Blakely by LuxUrban,461,461,0,7.4,Good,1.0,1.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Basic Double Room,0,0,0,1,3,2025-02-02
259,"Hotel 50 Bowery, part of JdV by Hyatt",674,674,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",1.0,1.0,1 extra-large double bed,King Room,0,0,0,1,3,2025-02-02
260,W New York - Times Square,951,951,0,7.9,Good,1.0,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,1,3,2025-02-02
261,"U Hotel Fifth Avenue, Empire State Building",462,462,0,7.9,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Room,0,0,0,1,3,2025-02-02
262,Heritage Hotel New York City,436,436,0,7.4,Good,1.0,3.0,0,"Flatiron District, New York",1.0,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,1,3,2025-02-02
263,"Holiday Inn Express New York City Chelsea, an IHG Hotel",696,576,0,7.8,Good,1.0,3.0,0,"Chelsea, New York",1.0,1.0,1 double bed,Standard Room,0,0,0,1,3,2025-02-02
264,Courtyard New York Manhattan/Upper East Side,558,558,0,7.5,Good,643.0,3.0,0,"Upper East Side, New York",1.0,1.0,2 large double beds,Queen Room with Two Queen Beds,0,0,0,1,3,2025-02-02
265,New York Hilton Midtown,903,903,0,7.4,Good,1.0,3.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Urban 1 Queen Bed,0,0,0,1,3,2025-02-02
266,Hyatt Centric Times Square New York,1010,1010,0,8.4,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.5,2 large double beds,Queen Room with Two Queen Beds,0,0,0,1,3,2025-02-02
267,Pod 51,386,386,0,7.9,Good,1.0,3.0,0,"Midtown East, New York",1.0,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,0,0,0,1,3,2025-02-02
268,Henn na Hotel New York,609,533,0,8.6,Fabulous,1.0,4.0,0,"Manhattan, New York",1.0,9.5,2 double beds,Deluxe Double Room,0,0,0,1,3,2025-02-02
269,Hyatt Grand Central New York,715,715,0,7.3,Good,1.0,4.0,0,"Midtown East, New York",1.0,1.0,1 large double bed,Queen Room with Tub - Disability Access,0,0,0,1,3,2025-02-02
270,The FIDI Hotel,536,536,0,8.1,Very good,1.0,4.0,0,"Manhattan, New York",1.0,1.0,1 double bed,Standard Full,0,0,0,1,3,2025-02-02
271,Sanctuary Hotel New York,781,680,0,8.2,Very good,1.0,4.0,0,"Manhattan, New York",1.0,9.7,1 double bed,Cozy Queen,0,0,0,1,3,2025-02-02
272,Ink 48 Hotel,635,586,0,7.5,Good,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,2 large double beds,Deluxe Queen Room with Two Queen Beds,0,0,0,1,3,2025-02-02
273,"Staypineapple, An Artful Hotel, Midtown New York",532,482,0,8.6,Fabulous,1.0,4.0,0,"Hell's Kitchen, New York",1.0,1.0,1 extra-large double bed,Cosmo King,0,0,0,1,3,2025-02-02
274,"Club Quarters Hotel Grand Central, New York",585,585,0,8.3,Very good,1.0,4.0,0,"Midtown East, New York",1.0,9.4,1 large double bed,Standard Queen Room,0,0,0,1,3,2025-02-02
