,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
12617,Hotel Belleclaire Central Park,461,461,0,8.1,Very good,2.7,4.0,0,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,0,0,0,26,2,2025-02-04
12618,Hyatt Place New York City - Times Square,434,434,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,2,2025-02-04
12619,citizenM New York Bowery,529,529,0,8.7,Fabulous,2.7,4.0,0,"Lower East Side, New York",5.4,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12620,Chelsea Rooms NYC,238,238,0,7.3,Good,2.7,2.0,0,"Chelsea, New York",2.5,2.7,1 large double bed,Deluxe Double Room,0,0,0,26,2,2025-02-04
12621,City Club Hotel,517,476,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",1.4,2.7,1 double bed,Petite Room,0,0,0,26,2,2025-02-04
12622,M Social Hotel Times Square New York,572,539,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,0,0,0,26,2,2025-02-04
12623,DoubleTree by Hilton New York Downtown,366,366,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12624,Moxy NYC Lower East Side,518,518,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",5.6,2.7,1 extra-large double bed,King Room  - No View,0,0,0,26,2,2025-02-04
12625,UNTITLED at 3 Freeman Alley,565,515,0,8.4,Very good,566.0,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Studio Queen,0,0,0,26,2,2025-02-04
12626,Millennium Hotel Broadway Times Square,533,487,0,7.4,Good,2.7,4.0,0,"Manhattan, New York",1.3,9.4,1 large double bed,Standard Queen Room,0,0,0,26,2,2025-02-04
12627,Cambria Hotel New York - Chelsea,430,430,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,2,2025-02-04
12628,Hotel Mulberry,418,418,0,8.5,Very good,784.0,3.0,0,"Chinatown, New York",6.1,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,26,2,2025-02-04
12629,The Gotham Hotel,611,611,0,8.5,Very good,2.7,4.0,0,"Midtown East, New York",1.4,9.5,1 large double bed,Queen Room,0,0,0,26,2,2025-02-04
12630,3 West Club,392,392,0,8.5,Very good,560.0,3.0,0,"Manhattan, New York",1.0,9.7,1 large double bed,Superior Queen Room,0,0,0,26,2,2025-02-04
12631,"The Cloud One New York-Downtown, by the Motel One Group",544,544,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,26,2,2025-02-04
12632,Courtyard by Marriott New York Manhattan/Central Park,498,498,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,King or Queen Room with City View,0,0,0,26,2,2025-02-04
12633,The FIDI Hotel,401,401,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 large double bed,Standard Queen,0,0,0,26,2,2025-02-04
12634,citizenM New York Times Square,585,585,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12635,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,364,364,0,8.0,Very good,2.7,3.0,0,"Chelsea, New York",2.6,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12636,Courtyard New York Downtown Manhattan/Financial District,318,318,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",7.1,2.7,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,26,2,2025-02-04
12637,Hotel Edison Times Square,528,528,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,0,0,0,26,2,2025-02-04
12638,SpringHill Suites by Marriott New York Manhattan/Times Square South,535,535,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.9,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,2,2025-02-04
12639,Sixty LES,544,544,0,7.7,Good,848.0,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Queen Studio,0,0,0,26,2,2025-02-04
12640,DoubleTree by Hilton Hotel New York City - Chelsea,397,397,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,2,2025-02-04
12641,The Shelburne Sonesta New York,512,512,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.2,2.7,1 large double bed,Queen Room,0,0,0,26,2,2025-02-04
12642,Virgin Hotels New York City,772,772,0,8.3,Very good,2.7,4.0,0,"NoMad, New York",2.5,2.7,1 extra-large double bed,Chamber King,0,0,0,26,2,2025-02-04
12643,Sheraton Tribeca New York Hotel,404,404,0,7.9,Good,2.7,4.0,0,"Tribeca, New York",5.6,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,2,2025-02-04
12644,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",431,431,0,8.7,Fabulous,2.7,3.0,0,"Midtown East, New York",1.5,9.5,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,2,2025-02-04
12645,Grayson Hotel,714,714,0,8.5,Very good,2.7,4.0,0,"Manhattan, New York",1.8,9.5,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12646,SoHo 54,395,395,0,7.6,Good,2.7,3.0,0,"SoHo, New York",5.3,2.7,1 extra-large double bed,SoHo King,0,0,0,26,2,2025-02-04
12647,Park Central,556,556,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,26,2,2025-02-04
12648,"InterContinental New York Times Square, an IHG Hotel",705,705,0,7.9,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.2,2.7,2.7,Standard Room,0,0,0,26,2,2025-02-04
12649,The Manhattan Club,538,538,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.6,Private suite,Executive Junior Suite,0,0,0,26,2,2025-02-04
12650,Riu Plaza New York Times Square,795,593,0,8.5,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.0,9.5,1 large double bed,Deluxe Queen Room,0,0,0,26,2,2025-02-04
12651,Heritage Hotel New York City,395,360,0,7.4,Good,2.7,3.0,0,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,2,2025-02-04
12652,"Holiday Inn Express New York City Chelsea, an IHG Hotel",551,454,0,7.8,Good,2.7,3.0,0,"Chelsea, New York",2.4,2.7,1 extra-large double bed,Standard King Room with Mobility Accessible Roll-In Shower,0,0,0,26,2,2025-02-04
12653,Hyatt Centric Midtown 5th Avenue New York,686,686,0,8.0,Very good,2.7,4.0,0,"Manhattan, New York",1.9,2.7,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,26,2,2025-02-04
12654,Royalton New York,523,523,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",1.4,9.4,1 large double bed,Standard Queen Room,0,0,0,26,2,2025-02-04
12655,Home2 Suites By Hilton New York Times Square,487,487,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,0,0,0,26,2,2025-02-04
12656,Aloft New York Chelsea,438,438,0,8.3,Very good,162.0,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12657,Hotel St. James,374,374,0,8.1,Very good,2.7,2.0,0,"Manhattan, New York",1.2,9.7,1 double bed,One Full Bed Room,0,0,0,26,2,2025-02-04
12658,"InterContinental New York Barclay Hotel, an IHG Hotel",854,854,0,8.1,Very good,2.7,5.0,0,"Midtown East, New York",1.5,2.7,2.7,Classic Room,0,0,0,26,2,2025-02-04
12659,Romer Hell's Kitchen,665,665,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,26,2,2025-02-04
12660,Tempo By Hilton New York Times Square,781,781,0,8.5,Very good,851.0,4.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12661,Arlo SoHo,502,502,0,8.1,Very good,2.7,4.0,0,"SoHo, New York",5.3,2.7,2 single beds,Urban Twin,0,0,0,26,2,2025-02-04
12662,Warwick New York,488,488,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",0.7,9.6,1 extra-large double bed,Premier City View King Bed,0,0,0,26,2,2025-02-04
12663,"Kimpton Theta New York - Times Square, an IHG Hotel",684,626,0,8.1,Very good,2.7,5.0,0,"Manhattan, New York",0.9,2.7,1 extra-large double bed,Premium King Room - High Floor,0,0,0,26,2,2025-02-04
12664,"Hotel 50 Bowery, part of JdV by Hyatt",494,494,0,8.5,Very good,961.0,4.0,0,"Chinatown, New York",5.9,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12665,DoubleTree by Hilton New York Midtown Fifth Ave,445,445,0,7.6,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,26,2,2025-02-04
12666,Hilton Garden Inn New York/Tribeca,385,385,0,7.5,Good,662.0,3.0,0,"Tribeca, New York",5.6,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12667,Eurostars Wall Street,523,420,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",7.3,2.7,1 large double bed,Queen Room,0,0,0,26,2,2025-02-04
12668,Shoreham Hotel,377,377,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",0.8,9.4,1 large double bed,Deluxe Queen Room,0,0,0,26,2,2025-02-04
12669,Courtyard by Marriott Times Square West,670,538,0,8.4,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.8,2.7,1 extra-large double bed,King Room with Adapted Tub - Mobility and Hearing Accessible,0,0,0,26,2,2025-02-04
12670,Leon Hotel LES,401,401,0,8.0,Very good,2.7,3.0,0,"Lower East Side, New York",5.9,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,26,2,2025-02-04
12671,Executive Hotel Le Soleil New York,698,698,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,26,2,2025-02-04
12672,LUMA Hotel - Times Square,730,730,0,8.9,Fabulous,2.7,4.0,0,"Manhattan, New York",1.5,9.7,1 extra-large double bed,Urban King Bed Studio - Accessible Bathtub,0,0,0,26,2,2025-02-04
12673,ModernHaus SoHo,959,832,0,8.2,Very good,2.7,5.0,0,"SoHo, New York",5.4,2.7,1 large double bed,Standard Queen Room,0,0,0,26,2,2025-02-04
12674,TownePlace Suites by Marriott New York Manhattan/Chelsea,442,442,0,8.2,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.4,2.7,King Studio with Kitchenette,0,0,0,26,2,2025-02-04
12675,Courtyard New York Manhattan/Midtown East,544,544,0,8.0,Very good,2.7,4.0,0,"Midtown East, New York",1.6,2.7,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12676,Residence Inn New York Downtown Manhattan/Financial District,341,341,0,8.1,Very good,715.0,4.0,0,"Manhattan, New York",7.1,2.7,1 extra-large double bed,"Studio, 1 King",0,0,0,26,2,2025-02-04
12677,Radio Hotel,308,308,0,7.7,Good,2.7,4.0,0,"Washington Heights, New York",9.8,2.7,2.7,Studio - Disability Access,0,0,0,26,2,2025-02-04
12678,The Ludlow Hotel,809,809,0,9.0,Superb,2.7,4.0,0,"Lower East Side, New York",5.2,2.7,1 large double bed,Queen Studio - High Floor,0,0,0,26,2,2025-02-04
12679,Hotel Elysee by Library Hotel Collection,586,586,0,8.6,Fabulous,377.0,4.0,0,"Midtown East, New York",1.2,9.6,1 large double bed,Deluxe Queen Room,0,0,0,26,2,2025-02-04
12680,The Dominick Hotel,1000,1000,0,8.7,Fabulous,2.7,5.0,0,"SoHo, New York",5.1,9.4,1 extra-large double bed,Hudson Square King Room,0,0,0,26,2,2025-02-04
12681,"Marriott Vacation Club®, New York City ",546,546,0,8.7,Fabulous,382.0,4.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12682,Hampton Inn Manhattan Grand Central,444,444,0,8.0,Very good,2.7,3.0,0,"Midtown East, New York",2.1,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,2,2025-02-04
12683,Pod 39,348,348,0,8.3,Very good,2.7,3.0,0,"Murray Hill, New York",2.1,9.5,2 single beds,Twin Room,0,0,0,26,2,2025-02-04
12684,The Herald by LuxUrban,585,444,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,2,2025-02-04
12685,SpringHill Suites by Marriott New York Manhattan Times Square,498,498,0,8.1,Very good,305.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe Corner King Room,0,0,0,26,2,2025-02-04
12686,Madison LES Hotel,302,302,0,7.3,Good,2.7,3.0,0,"Lower East Side, New York",6.3,2.7,1 large double bed,Standard Queen Room,0,0,0,26,2,2025-02-04
12687,Aloft Manhattan Downtown - Financial District,285,285,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",6.8,2.7,1 large double bed,"Guest room, 1 Queen",0,0,0,26,2,2025-02-04
12688,"Dream Midtown, by Hyatt",551,456,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.3,1 double bed,Double Room - Bronze,0,0,0,26,2,2025-02-04
12689,CIVILIAN Hotel,517,517,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,0,0,0,26,2,2025-02-04
12690,"U Hotel Fifth Avenue, Empire State Building",407,407,0,7.9,Good,2.7,3.0,0,"Manhattan, New York",2.1,9.5,1 extra-large double bed,King Room,0,0,0,26,2,2025-02-04
12691,The Gregorian New York City,746,746,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,26,2,2025-02-04
12692,"voco Times Square South New York, an IHG Hotel",693,693,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.8,2.7,1 double bed,Standard Double Room,0,0,0,26,2,2025-02-04
12693,70 Park Avenue Hotel,535,535,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.0,9.5,1 large double bed,Essential Queen Room,0,0,0,26,2,2025-02-04
12694,Best Western Premier Herald Square,384,384,0,7.8,Good,674.0,3.0,0,"Manhattan, New York",2.0,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,2,2025-02-04
12695,Hotel Richland LES,348,348,0,8.2,Very good,2.7,3.0,0,"Chinatown, New York",6.0,2.7,1 large double bed,Queen Room - Disability Access,0,0,0,26,2,2025-02-04
12696,Four Points by Sheraton Midtown - Times Square,521,521,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,2 double beds,Double Room,0,0,0,26,2,2025-02-04
12697,Hotel AKA NoMad,678,678,0,8.3,Very good,663.0,4.0,0,"NoMad, New York",2.5,9.3,1 large double bed,Double Room,0,0,0,26,2,2025-02-04
12698,"Club Quarters Hotel World Trade Center, New York",413,413,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",7.0,9.4,1 large double bed,Small Queen Room,0,0,0,26,2,2025-02-04
12699,New York Hilton Midtown,517,517,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",0.7,9.4,1 large double bed,Urban 1 Queen Bed,0,0,0,26,2,2025-02-04
12700,"The New Yorker, A Wyndham Hotel",496,496,0,7.7,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,26,3,2025-02-04
12701,The Chelsean New York,650,542,0,7.0,Good,2.7,3.0,0,"Chelsea, New York",2.7,2.7,2 double beds,"Guest room, 2 Double",0,0,0,26,3,2025-02-04
12702,"The Mayfair Hotel Times Square, Ascend Hotel Collection",624,624,0,8.6,Fabulous,2.7,3.0,0,"Manhattan, New York",2.7,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,26,3,2025-02-04
12703,Freehand New York,584,516,0,8.0,Very good,2.7,4.0,0,"Gramercy, New York",2.7,2.7,"2 beds (1 bunk bed, 1 large double)",Three's Company,0,0,0,26,3,2025-02-04
12704,Hotel Hayden New York,593,571,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,Superior King Room,0,0,0,26,3,2025-02-04
12705,Four Points by Sheraton New York Downtown,450,450,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,"Guest room, 1 Queen",0,0,0,26,3,2025-02-04
12706,Pod Times Square,420,420,0,8.2,Very good,2.7,3.0,0,"Hell's Kitchen, New York",2.7,9.4,2 single beds,Bunk Pod,0,0,0,26,3,2025-02-04
12707,"Holiday Inn Express - Wall Street, an IHG Hotel",552,552,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,3,2025-02-04
12708,Archer Hotel New York,1102,1102,0,8.8,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 double bed,Room Type Selected by Hotel,0,0,0,26,3,2025-02-04
12709,Riverside Tower Hotel,489,489,0,8.5,Very good,2.7,2.0,0,"Upper West Side, New York",2.7,2.7,1 large double bed,River View Queen,0,0,0,26,3,2025-02-04
12710,Da Vinci Hotel,513,513,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,26,3,2025-02-04
12711,The Washington by LuxUrban,804,588,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,3,2025-02-04
12712,"Hotel Indigo NYC Financial District, an IHG Hotel",607,607,0,8.9,Fabulous,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,Standard King Room,0,0,0,26,3,2025-02-04
12713,Hampton Inn by Hilton New York Times Square,747,747,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12714,Cambria Hotel New York - Chelsea,696,696,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,3,2025-02-04
12715,Hotel Mulberry,627,627,0,8.5,Very good,784.0,3.0,0,"Chinatown, New York",2.7,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,26,3,2025-02-04
12716,NoMo SoHo,836,802,0,7.7,Good,2.7,4.0,0,"SoHo, New York",2.7,2.7,1 large double bed,Classic Queen,0,0,0,26,3,2025-02-04
12717,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,526,526,0,8.3,Very good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12718,M Social Hotel Times Square New York,899,824,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.6,1 extra-large double bed,Social City View King,0,0,0,26,3,2025-02-04
12719,Hyatt Place New York City - Times Square,681,681,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,Standard King Room,0,0,0,26,3,2025-02-04
12720,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,581,581,0,8.0,Very good,2.7,3.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12721,Romer Hell's Kitchen,982,982,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,26,3,2025-02-04
12722,The Manhattan Club,785,785,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.6,Private suite,Executive Junior Suite,0,0,0,26,3,2025-02-04
12723,BeHome by LuxUrban,566,455,0,6.5,Review score,2.7,3.0,0,"Hell's Kitchen, New York",2.7,9.3,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,3,2025-02-04
12724,Courtyard New York Downtown Manhattan/Financial District,544,544,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,"Guest room, 1 King, City view",0,0,0,26,3,2025-02-04
12725,DoubleTree by Hilton New York Downtown,603,603,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 double bed,Double Room with Roll in Shower - Hearing Accessible,0,0,0,26,3,2025-02-04
12726,The Gotham Hotel,1017,1017,0,8.5,Very good,2.7,4.0,0,"Midtown East, New York",2.7,9.5,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12727,Aloft New York Chelsea,787,671,0,8.3,Very good,162.0,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12728,Hyatt Place New York Chelsea,733,733,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12729,Millennium Hotel Broadway Times Square,833,725,0,7.4,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,26,3,2025-02-04
12730,Hotel St. James,522,522,0,8.1,Very good,2.7,2.0,0,"Manhattan, New York",2.7,9.7,1 double bed,One Full Bed Room,0,0,0,26,3,2025-02-04
12731,citizenM New York Bowery,846,846,0,8.7,Fabulous,2.7,4.0,0,"Lower East Side, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12732,The Ludlow Hotel,1213,1213,0,9.0,Superb,2.7,4.0,0,"Lower East Side, New York",2.7,2.7,1 large double bed,Queen Studio - High Floor,0,0,0,26,3,2025-02-04
12733,Leon Hotel LES,688,619,0,8.0,Very good,2.7,3.0,0,"Lower East Side, New York",2.7,2.7,1 double bed,Deluxe Room,0,0,0,26,3,2025-02-04
12734,Doubletree By Hilton New York Times Square West,738,738,0,6.8,Review score,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,One King Bed Hearing Accessible,0,0,0,26,3,2025-02-04
12735,DoubleTree by Hilton Hotel New York City - Chelsea,658,658,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,3,2025-02-04
12736,Hotel Belleclaire Central Park,787,787,0,8.1,Very good,2.7,4.0,0,"Upper West Side, New York",2.7,9.3,1 large double bed,Deluxe 1 Queen Bed,0,0,0,26,3,2025-02-04
12737,Heritage Hotel New York City,588,536,0,7.4,Good,2.7,3.0,0,"Flatiron District, New York",2.7,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,3,2025-02-04
12738,citizenM New York Times Square,896,896,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.6,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12739,Life Hotel New York,841,732,0,8.0,Very good,802.0,4.0,0,"NoMad, New York",2.7,9.4,1 double bed,Classic Queen Room,0,0,0,26,3,2025-02-04
12740,SpringHill Suites by Marriott New York Manhattan/Times Square South,794,794,0,8.2,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 large double bed,Queen Room - Non-Smoking,0,0,0,26,3,2025-02-04
12741,Grayson Hotel,1267,1267,0,8.5,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,King Room with City View,0,0,0,26,3,2025-02-04
12742,Hotel Mimosa,548,548,0,8.3,Very good,2.7,3.0,0,"Chinatown, New York",2.7,2.7,2 single beds,Twin Room,0,0,0,26,3,2025-02-04
12743,Moxy NYC Lower East Side,864,864,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",2.7,2.7,1 extra-large double bed,King Room  - No View,0,0,0,26,3,2025-02-04
12744,City Club Hotel,899,827,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 double bed,Petite Room,0,0,0,26,3,2025-02-04
12745,Chambers powered by Sonder,1043,1043,0,8.1,Very good,685.0,4.0,0,"Manhattan, New York",2.7,9.6,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12746,"The Cloud One New York-Downtown, by the Motel One Group",822,822,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,Standard King Room,0,0,0,26,3,2025-02-04
12747,Park Central,868,832,0,7.3,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,26,3,2025-02-04
12748,UNTITLED at 3 Freeman Alley,874,796,0,8.4,Very good,566.0,4.0,0,"Lower East Side, New York",2.7,2.7,1 large double bed,Studio Queen,0,0,0,26,3,2025-02-04
12749,Fairfield Inn by Marriott New York Manhattan/Financial District,613,613,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,26,3,2025-02-04
12750,The Herald by LuxUrban,884,647,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.6,1 extra-large double bed,King Room - Non-Smoking,0,0,0,26,3,2025-02-04
12751,Hotel Richland LES,553,553,0,8.2,Very good,2.7,3.0,0,"Chinatown, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12752,The Benjamin Royal Sonesta New York,973,973,0,8.1,Very good,844.0,5.0,0,"Midtown East, New York",2.7,2.7,1 extra-large double bed,Double Room,0,0,0,26,3,2025-02-04
12753,The Shelburne Sonesta New York,796,796,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12754,Home2 Suites By Hilton New York Times Square,794,794,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Queen Studio Suite,0,0,0,26,3,2025-02-04
12755,ModernHaus SoHo,1337,1161,0,8.2,Very good,2.7,5.0,0,"SoHo, New York",2.7,2.7,1 large double bed,Standard Queen Room,0,0,0,26,3,2025-02-04
12756,Hotel Edison Times Square,817,817,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Signature 1 Queen Bed,0,0,0,26,3,2025-02-04
12757,Courtyard by Marriott New York Manhattan/Central Park,883,883,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,King or Queen Room with City View,0,0,0,26,3,2025-02-04
12758,"U Hotel Fifth Avenue, Empire State Building",597,597,0,7.9,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Queen Room,0,0,0,26,3,2025-02-04
12759,SoHo 54,592,592,0,7.6,Good,2.7,3.0,0,"SoHo, New York",2.7,2.7,1 extra-large double bed,SoHo King,0,0,0,26,3,2025-02-04
12760,The FIDI Hotel,650,650,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,Standard Queen,0,0,0,26,3,2025-02-04
12761,Aloft Manhattan Downtown - Financial District,489,489,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,"Guest room, 1 Queen",0,0,0,26,3,2025-02-04
