name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
UNTITLED at 3 Freeman Alley,1153,1050,True,8.4,Very good,565,4.0,False,"Lower East Side, New York",,,1 double bed,Studio Mini,True,True,True,12,4,2025-02-03
The Gregorian New York City,1446,1383,True,8.3,Very good,"1,085",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,False,True,True,12,4,2025-02-03
Nolitan Hotel SoHo - New York,1179,951,True,7.8,Good,"1,512",4.0,False,"SoHo, New York",,,1 large double bed,Superior Queen Room with Balcony,False,True,True,12,4,2025-02-03
Hilton Garden Inn West 35th Street,1026,1026,False,8.2,Very good,"3,056",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,False,False,True,12,4,2025-02-03
Residence Inn by Marriott New York Manhattan/Times Square,1716,1716,False,8.1,Very good,"6,941",4.0,False,"Manhattan, New York",,9.6,"2 beds (1 sofa bed, 1 large double)",Queen Studio with Sofa Bed,True,True,False,12,4,2025-02-03
Soho Grand Hotel,2006,1825,True,8.3,Very good,"1,651",4.0,False,"SoHo, New York",,9.4,1 extra-large double bed,Soho King Room,False,True,True,12,4,2025-02-03
Hotel Belleclaire Central Park,1175,1175,False,8.1,Very good,"5,083",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,True,12,4,2025-02-03
SpringHill Suites by Marriott New York Manhattan Chelsea,1271,1271,False,8.3,Very good,"10,944",4.0,False,"Chelsea, New York",,9.4,,Studio King Room with City View,True,True,True,12,4,2025-02-03
The Shelburne Sonesta New York,1142,1142,False,8.3,Very good,"2,251",4.0,False,"Murray Hill, New York",,,1 large double bed,Deluxe Studio,False,True,False,12,4,2025-02-03
DoubleTree by Hilton New York Midtown Fifth Ave,1134,1134,False,7.6,Good,"1,703",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room with City View,False,False,True,12,4,2025-02-03
DoubleTree by Hilton Hotel New York City - Chelsea,928,928,False,7.1,Good,"3,607",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,True,False,12,4,2025-02-03
Refinery Hotel - New York,1882,1799,True,8.6,Fabulous,600,5.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Studio King Room,False,True,True,12,4,2025-02-03
Henn na Hotel New York,1191,1032,True,8.6,Fabulous,"3,291",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Handicap Accessible Room,False,True,False,12,4,2025-02-03
The James New York - NoMad,1249,1197,True,8.1,Very good,"1,526",4.0,False,"NoMad, New York",,9.3,1 large double bed,Queen Room,False,False,True,12,4,2025-02-03
"Club Quarters Hotel World Trade Center, New York",785,785,False,8.3,Very good,"4,091",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Small Queen Room,False,False,True,12,4,2025-02-03
DoubleTree by Hilton New York Times Square South,1020,1020,False,8.2,Very good,"6,586",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,False,True,12,4,2025-02-03
Royalton New York,1400,1289,True,7.5,Good,"3,095",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Deluxe King Room,False,True,True,12,4,2025-02-03
The Belvedere Hotel,1165,976,True,7.9,Good,"5,920",3.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Superior Queen Room,False,True,True,12,4,2025-02-03
New York Hilton Midtown,1210,1210,False,7.4,Good,"2,015",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Urban 1 Queen Bed,False,False,True,12,4,2025-02-03
The Washington by LuxUrban,1220,980,True,7.7,Good,"9,443",4.0,False,"Manhattan, New York",7.1,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,12,5,2025-02-03
The Chelsean New York,1148,956,True,7.0,Good,"2,730",3.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,"Guest room, 1 King, High floor",False,True,True,12,5,2025-02-03
Archer Hotel New York,1675,1675,False,8.8,Fabulous,"1,025",4.0,False,"Manhattan, New York",1.8,9.5,1 extra-large double bed,Classic King Guest Room,False,True,False,12,5,2025-02-03
Four Points by Sheraton New York Downtown,1062,905,True,7.8,Good,"1,990",3.0,False,"Manhattan, New York",7.0,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,12,5,2025-02-03
Romer Hell's Kitchen,1584,1450,True,8.6,Fabulous,"2,425",4.0,False,"Hell's Kitchen, New York",0.6,9.5,1 extra-large double bed,Deluxe King,False,True,False,12,5,2025-02-03
citizenM New York Bowery,1242,1119,True,8.7,Fabulous,"3,313",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,True,True,12,5,2025-02-03
"Hotel Indigo NYC Financial District, an IHG Hotel",949,949,False,8.8,Fabulous,"1,542",3.0,False,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,False,False,True,12,5,2025-02-03
Grayson Hotel,1702,1702,False,8.5,Very good,"1,053",4.0,False,"Manhattan, New York",1.8,9.5,1 extra-large double bed,King Room - High Floor,False,True,False,12,5,2025-02-03
Cambria Hotel New York - Chelsea,1224,1224,False,7.9,Good,"4,003",4.0,False,"Chelsea, New York",2.5,,1 double bed,King Bed Room,False,True,True,12,5,2025-02-03
Wingate by Wyndham New York Midtown South/5th Ave,1176,1176,False,8.4,Very good,"2,384",3.0,False,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,True,False,True,12,5,2025-02-03
Courtyard New York Downtown Manhattan/Financial District,783,783,False,7.7,Good,"2,168",3.0,False,"Manhattan, New York",7.1,,1 extra-large double bed,"Guest room, 1 King, City view",False,True,False,12,5,2025-02-03
Doubletree By Hilton New York Times Square West,1240,1020,True,6.8,Review score,"11,269",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,Standard King Room,False,True,False,12,5,2025-02-03
The Knickerbocker,2416,2202,True,8.6,Fabulous,"2,311",5.0,False,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Deluxe Room with One King Bed,False,False,True,12,5,2025-02-03
City Club Hotel,1114,1114,False,7.3,Good,"2,517",4.0,False,"Manhattan, New York",1.4,,1 single bed,Double Room,False,True,True,12,5,2025-02-03
Pod Times Square,1005,875,True,8.2,Very good,"23,078",3.0,False,"Hell's Kitchen, New York",1.4,9.4,1 double bed,Full Pod,False,True,False,12,5,2025-02-03
Hilton Club The Central at 5th New York,1665,1665,False,9.0,Superb,802,3.0,False,"Midtown East, New York",1.3,9.8,1 extra-large double bed,King Studio,False,False,True,12,5,2025-02-03
Delta Hotels by Marriott New York Times Square,1061,1061,False,7.8,Good,"4,188",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room,False,False,True,12,5,2025-02-03
"voco Times Square South New York, an IHG Hotel",1285,1285,False,8.1,Very good,"3,806",4.0,False,"Hell's Kitchen, New York",1.8,,1 double bed,Standard Room with Full Bed and Tub - Mobility Accessible,False,True,False,12,5,2025-02-03
Hotel 57 by LuxUrban,1058,1058,False,7.0,Good,"5,034",4.0,False,"Midtown East, New York",1.3,,1 large double bed,Queen Room - Non-Smoking,False,False,True,12,5,2025-02-03
Fairfield Inn by Marriott New York Manhattan/Financial District,913,913,False,7.8,Good,"3,622",3.0,False,"Manhattan, New York",7.2,,1 extra-large double bed,King Room,True,True,False,12,5,2025-02-03
M Social Hotel Times Square New York,1641,1502,True,8.4,Very good,"11,798",4.0,False,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,False,True,False,12,5,2025-02-03
Moxy NYC Lower East Side,1413,1413,False,8.0,Very good,"1,241",4.0,False,"Lower East Side, New York",5.6,,1 extra-large double bed,King Room with Partial View,True,False,True,12,5,2025-02-03
Henn na Hotel New York,1452,1194,True,8.6,Fabulous,"3,291",4.0,False,"Manhattan, New York",1.9,9.5,1 extra-large double bed,Handicap Accessible Room,False,True,False,12,5,2025-02-03
Millennium Downtown New York,1590,1260,True,7.1,Good,"5,544",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,False,False,True,12,5,2025-02-03
Chambers powered by Sonder,1596,1596,False,8.1,Very good,685,4.0,False,"Manhattan, New York",0.8,9.6,1 large double bed,Queen Room,False,True,True,12,5,2025-02-03
"Kimpton Hotel Eventi, an IHG Hotel",1669,1669,False,8.4,Very good,506,5.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,Essential Room,False,False,True,12,5,2025-02-03
Hotel AKA NoMad,1578,1485,True,8.3,Very good,663,4.0,False,"NoMad, New York",2.5,9.3,1 large double bed,Double Room,False,False,True,12,5,2025-02-03
Concorde Hotel New York,1256,1256,False,8.7,Fabulous,"1,735",4.0,False,"Midtown East, New York",1.3,9.4,1 large double bed,Deluxe Queen Room,False,False,True,12,5,2025-02-03
Park Lane New York,2553,2080,True,7.9,Good,"5,019",5.0,False,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Park Lane King,False,False,True,12,5,2025-02-03
Motto by Hilton New York City Chelsea,1252,1252,False,8.5,Very good,"3,144",4.0,False,"Chelsea, New York",2.8,9.4,1 extra-large double bed,Flex Room with Wall Bed,False,True,False,12,5,2025-02-03
"InterContinental New York Barclay Hotel, an IHG Hotel",1672,1672,False,8.1,Very good,"1,590",5.0,False,"Midtown East, New York",1.5,,,Classic Room,False,False,True,12,5,2025-02-03
Aura Hotel Times Square Newly Renovated,1205,1205,False,7.6,Good,447,4.0,False,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,False,True,True,12,5,2025-02-03
Sixty LES,1666,1391,True,7.7,Good,848,4.0,False,"Lower East Side, New York",5.2,,1 large double bed,Queen Studio,False,True,False,12,5,2025-02-03
Aloft New York Chelsea,1117,1117,False,8.3,Very good,160,4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room,False,False,True,12,5,2025-02-03
Virgin Hotels New York City,1872,1739,True,8.3,Very good,"1,418",4.0,False,"NoMad, New York",2.5,,1 extra-large double bed,Chamber King,False,True,True,12,5,2025-02-03
Hyatt House New York/Chelsea,1648,1648,False,8.4,Very good,"1,738",3.0,False,"Chelsea, New York",2.5,9.5,Private suite,King Studio Suite with Kitchen,True,False,True,12,5,2025-02-03
Pod 39,992,863,True,8.3,Very good,"12,814",3.0,False,"Murray Hill, New York",2.1,9.5,1 double bed,Double Room,False,True,False,12,5,2025-02-03
Hampton Inn by Hilton New York Times Square,1458,1458,False,7.8,Good,"2,432",3.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Bed with City View,True,False,True,12,5,2025-02-03
"Club Quarters Hotel Grand Central, New York",990,990,False,8.3,Very good,"4,792",4.0,False,"Midtown East, New York",1.8,9.4,1 double bed,CLUB Room,False,False,True,12,5,2025-02-03
Hyatt Place New York Chelsea,1232,1232,False,7.9,Good,"18,010",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,King Room,True,True,False,12,5,2025-02-03
SpringHill Suites by Marriott New York Manhattan/Times Square South,1352,1352,False,8.2,Very good,"7,738",4.0,False,"Hell's Kitchen, New York",1.9,,1 large double bed,Queen Room - Non-Smoking,True,True,False,12,5,2025-02-03
The Herald by LuxUrban,1558,1123,True,7.7,Good,"8,956",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,12,5,2025-02-03
NH Collection New York Madison Avenue,1436,1436,False,8.4,Very good,"1,973",4.0,False,"Murray Hill, New York",2.0,9.5,1 large double bed,Superior Room,False,False,True,12,5,2025-02-03
Artezen Hotel,1187,1187,False,9.2,Superb,"1,286",4.0,False,"Manhattan, New York",6.9,9.6,1 extra-large double bed,Deluxe King Room,False,False,True,12,5,2025-02-03
Courtyard by Marriott New York Manhattan/Central Park,1633,1633,False,8.2,Very good,"5,517",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,True,False,12,5,2025-02-03
"The New Yorker, A Wyndham Hotel",1087,1087,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,False,True,True,12,5,2025-02-03
Mint House at 70 Pine,1575,1575,False,9.2,Superb,978,4.0,False,"Manhattan, New York",7.2,,1 large double bed,Queen Room,False,False,True,12,5,2025-02-03
Four Points by Sheraton Manhattan SoHo Village,1056,900,True,7.9,Good,890,3.0,False,"SoHo, New York",5.0,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,12,5,2025-02-03
Life Hotel New York,1326,1097,True,8.0,Very good,801,4.0,False,"NoMad, New York",2.4,9.4,1 extra-large double bed,Standard King Room,False,True,True,12,5,2025-02-03
ModernHaus SoHo,2331,2022,True,8.2,Very good,"1,064",5.0,False,"SoHo, New York",5.4,,1 large double bed,Standard Queen Room,False,True,True,12,5,2025-02-03
Hilton Garden Inn New York/Tribeca,990,990,False,7.5,Good,662,3.0,False,"Tribeca, New York",5.6,,1 extra-large double bed,King Room with City View,False,False,True,12,5,2025-02-03
"U Hotel Fifth Avenue, Empire State Building",1057,1057,False,7.9,Good,"3,412",3.0,False,"Manhattan, New York",2.1,9.5,1 extra-large double bed,King Room,False,False,True,12,5,2025-02-03
The Gotham Hotel,1996,1996,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",1.4,9.5,1 large double bed,Skyline Queen Terrace,False,False,True,12,5,2025-02-03
Graduate by Hilton New York,1298,1298,False,8.8,Fabulous,"4,445",4.0,False,New York,2.6,9.4,1 extra-large double bed,Graduate King Room,False,False,True,12,5,2025-02-03
Hotel Belleclaire Central Park,1338,1338,False,8.1,Very good,"5,083",4.0,False,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,True,12,5,2025-02-03
Eurostars Wall Street,1147,921,True,7.9,Good,"1,346",4.0,False,"Manhattan, New York",7.3,,1 large double bed,Queen Room,False,True,False,12,5,2025-02-03
"InterContinental New York Times Square, an IHG Hotel",1674,1674,False,7.9,Good,"1,787",4.0,False,"Hell's Kitchen, New York",1.2,,,Standard Room,False,False,True,12,5,2025-02-03
Hampton Inn Manhattan-35th St Empire State Bldg,1413,1246,True,8.2,Very good,"6,699",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,True,True,False,12,5,2025-02-03
Hilton Garden Inn New York Manhattan Midtown East,1082,1082,False,7.4,Good,"1,364",3.0,False,"Midtown East, New York",1.6,,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access,False,False,True,12,5,2025-02-03
Courtyard by Marriott Times Square West,1561,1252,True,8.4,Very good,"3,098",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,True,False,12,5,2025-02-03
Hilton Garden Inn New York Times Square South,1276,1276,False,8.2,Very good,"4,030",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,False,True,12,5,2025-02-03
Refinery Hotel - New York,2418,2204,True,8.6,Fabulous,600,5.0,False,"Manhattan, New York",1.8,9.4,1 extra-large double bed,Studio King Room,False,True,True,12,5,2025-02-03
SoHo 54,971,893,True,7.6,Good,"3,964",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,True,False,12,5,2025-02-03
Hilton Garden Inn West 35th Street,1208,1208,False,8.2,Very good,"3,056",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,False,False,True,12,5,2025-02-03
"EVEN Hotel New York - Times Square South, an IHG Hotel",1278,1278,False,8.4,Very good,541,4.0,False,"Hell's Kitchen, New York",1.9,,1 extra-large double bed,King Room - Mobility Access Tub - Non-Smoking,False,False,True,12,5,2025-02-03
Radio Hotel,705,705,False,7.7,Good,"1,716",4.0,False,"Washington Heights, New York",9.8,,1 large double bed,Deluxe Double Room,False,True,True,12,5,2025-02-03
Renaissance New York Chelsea Hotel,1525,1525,False,8.1,Very good,"1,199",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,12,5,2025-02-03
Smyth Tribeca,2202,1817,True,8.3,Very good,751,4.0,False,"Tribeca, New York",6.3,9.3,1 extra-large double bed,Superior King Room,False,True,True,12,5,2025-02-03
The FIDI Hotel,1104,1104,False,8.1,Very good,"1,459",4.0,False,"Manhattan, New York",7.6,,1 extra-large double bed,Superior King,False,False,True,12,5,2025-02-03
The Gregorian New York City,1767,1614,True,8.3,Very good,"1,085",4.0,False,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,False,True,True,12,5,2025-02-03
Hyatt Place New York City - Times Square,1354,1354,False,7.8,Good,"21,900",4.0,False,"Hell's Kitchen, New York",1.7,,1 extra-large double bed,Standard King Room,True,True,False,12,5,2025-02-03
DoubleTree by Hilton Hotel New York City - Chelsea,1107,1107,False,7.1,Good,"3,607",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Non-Smoking,False,True,False,12,5,2025-02-03
The James New York - NoMad,1582,1451,True,8.1,Very good,"1,526",4.0,False,"NoMad, New York",2.6,9.3,1 large double bed,Queen Room,False,False,True,12,5,2025-02-03
Hyatt Grand Central New York,1490,1490,False,7.3,Good,"2,931",4.0,False,"Midtown East, New York",1.9,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,False,False,True,12,5,2025-02-03
Home2 Suites By Hilton New York Times Square,1576,1576,False,7.7,Good,"1,215",3.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,True,True,False,12,5,2025-02-03
Tempo By Hilton New York Times Square,1979,1979,False,8.5,Very good,848,4.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View,False,False,True,12,5,2025-02-03
The Shelburne Sonesta New York,1419,1419,False,8.3,Very good,"2,251",4.0,False,"Murray Hill, New York",2.2,,1 large double bed,Deluxe Studio,False,True,False,12,5,2025-02-03
"EVEN Hotel New York - Midtown East, an IHG Hotel",1309,1309,False,8.1,Very good,"1,308",4.0,False,"Midtown East, New York",2.0,9.3,1 extra-large double bed,Standard King Room,False,False,True,12,5,2025-02-03
Ink 48 Hotel,1400,1284,True,7.5,Good,"2,559",4.0,False,"Hell's Kitchen, New York",1.2,,1 extra-large double bed,King Room,False,True,True,12,5,2025-02-03
"Kimpton Theta New York - Times Square, an IHG Hotel",1429,1429,False,8.1,Very good,"1,492",5.0,False,"Manhattan, New York",0.9,,1 extra-large double bed,King Room,False,False,True,12,5,2025-02-03
Courtyard by Marriott New York Manhattan/Chelsea,1460,1460,False,8.2,Very good,"1,627",4.0,False,"Chelsea, New York",2.4,9.3,1 extra-large double bed,King Room,False,True,False,12,5,2025-02-03
Hyatt Union Square New York,1605,1605,False,7.5,Good,279,4.0,False,"Union Square, New York",3.9,,1 extra-large double bed,King Room with Courtyard View,False,False,True,12,5,2025-02-03
Royalton New York,1419,1419,False,7.5,Good,"3,095",4.0,False,"Manhattan, New York",1.4,9.4,1 large double bed,Standard Queen Room,False,True,True,12,5,2025-02-03
Sheraton Tribeca New York Hotel,1240,1240,False,7.9,Good,"3,273",4.0,False,"Tribeca, New York",5.6,,1 extra-large double bed,Standard King Room,False,False,True,12,5,2025-02-03
Hard Rock Hotel New York,2387,1959,True,8.6,Fabulous,"3,015",4.0,False,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,False,False,True,12,5,2025-02-03
