name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Courtyard by Marriott New York Manhattan/ Fifth Avenue,1417,1417,False,7.8,Good,"1,459",4.0,False,"Manhattan, New York",,9.6,2 double beds,Double Room with Two Double Beds,False,True,False,28,5,2025-02-04
Executive Hotel Le Soleil New York,1905,1905,False,8.7,Fabulous,"4,541",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Executive Queen Room,False,True,True,28,5,2025-02-04
Eurostars Wall Street,1532,1229,True,7.9,Good,"1,347",4.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,False,True,False,28,5,2025-02-04
Courtyard by Marriott New York Manhattan/Chelsea,1670,1670,False,8.2,Very good,"1,629",4.0,False,"Chelsea, New York",,9.3,1 extra-large double bed,King Room,False,True,False,28,5,2025-02-04
M Social Hotel Times Square New York,1781,1627,True,8.4,Very good,"11,796",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Social City View King,False,False,True,28,5,2025-02-04
Hampton Inn Manhattan-35th St Empire State Bldg,1317,1317,False,8.2,Very good,"6,701",3.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room - Non-Smoking,True,False,True,28,5,2025-02-04
Hyatt Centric Midtown 5th Avenue New York,1859,1859,False,8.0,Very good,"1,132",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,False,True,True,28,5,2025-02-04
The Gregorian New York City,2054,1872,True,8.3,Very good,"1,092",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,False,True,True,28,5,2025-02-04
The Gotham Hotel,1940,1940,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",,9.5,1 extra-large double bed,Midtown Balcony King,False,False,True,28,5,2025-02-04
Aloft Manhattan Downtown - Financial District,949,949,False,7.8,Good,"1,110",4.0,False,"Manhattan, New York",,,1 large double bed,"Guest room, 1 Queen",False,True,False,28,5,2025-02-04
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",1165,1165,False,8.7,Fabulous,"1,182",3.0,False,"Midtown East, New York",,9.5,1 double bed,Interior Room - No Windows,False,True,True,28,5,2025-02-04
"U Hotel Fifth Avenue, Empire State Building",1118,1118,False,7.9,Good,"3,416",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Room,False,False,True,28,5,2025-02-04
"Hotel Indigo NYC Financial District, an IHG Hotel",1182,1182,False,8.9,Fabulous,"1,548",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Standard King Room,False,False,True,28,5,2025-02-04
"Hotel Shocard Broadway, Times Square",1018,933,True,7.0,Good,"2,761",3.0,False,"Manhattan, New York",,9.3,1 double bed,Standard Double Room,False,True,True,28,5,2025-02-04
Nolitan Hotel SoHo - New York,1653,1289,True,7.8,Good,"1,512",4.0,False,"SoHo, New York",,,1 large double bed,Deluxe Queen Room,False,True,True,28,5,2025-02-04
Park Central,1905,1739,True,7.3,Good,"7,467",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,28,5,2025-02-04
DoubleTree by Hilton New York Downtown,1164,1164,False,7.5,Good,"3,941",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,28,5,2025-02-04
Home2 Suites By Hilton New York Times Square,1563,1563,False,7.7,Good,"1,218",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Corner Queen Room with Roll-In Shower - Mobility Access,True,False,True,28,5,2025-02-04
The Hotel at Fifth Avenue,1060,1060,False,7.9,Good,"3,636",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Deluxe Queen Room,False,True,True,28,5,2025-02-04
"Staypineapple, An Artful Hotel, Midtown New York",1152,1152,False,8.6,Fabulous,"1,643",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Celebrity King,False,True,True,28,5,2025-02-04
Homewood Suites Midtown Manhattan Times Square South,1304,1304,False,8.3,Very good,"4,424",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Efficiency King Studio with Sofa Bed,True,False,True,28,5,2025-02-04
Motto By Hilton New York City Times Square,1083,1083,False,8.0,Very good,"1,118",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Flex Room with Wall Bed,False,False,True,28,5,2025-02-04
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,1440,1440,False,8.0,Very good,314,3.0,False,"Flatiron District, New York",,,1 extra-large double bed,"Studio, 1 King",True,True,False,28,5,2025-02-04
Hyatt Place New York Chelsea,1515,1515,False,7.9,Good,"18,035",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,True,True,True,28,5,2025-02-04
Hilton Garden Inn New York/Tribeca,1135,1135,False,7.5,Good,662,3.0,False,"Tribeca, New York",,,1 extra-large double bed,King Room,False,False,True,28,5,2025-02-04
Moxy NYC Lower East Side,1609,1609,False,8.0,Very good,"1,241",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room  - No View,True,False,True,28,5,2025-02-04
The Blakely by LuxUrban,1686,1172,True,7.4,Good,"6,012",,,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,28,5,2025-02-04
Hotel AKA NoMad,1922,1805,True,8.3,Very good,663,4.0,False,"NoMad, New York",,9.3,1 large double bed,Double Room,False,False,True,28,5,2025-02-04
The Evelyn NoMad,1897,1897,False,8.4,Very good,"2,550",5.0,False,"NoMad, New York",,9.4,1 large double bed,Accessible Deluxe 1 Queen Bed,True,True,False,28,5,2025-02-04
Element Times Square West,1640,1237,True,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,28,5,2025-02-04
Westgate New York Grand Central,1576,1373,True,8.3,Very good,13,4.0,False,"Murray Hill, New York",,,1 large double bed,Luxe Queen,False,False,True,28,5,2025-02-04
The Chelsean New York,186,156,True,7.0,Good,"2,738",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,True,29,1,2025-02-04
Pod Times Square,140,140,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,29,1,2025-02-04
"The Mayfair Hotel Times Square, Ascend Hotel Collection",216,216,False,8.6,Fabulous,"1,906",3.0,False,"Manhattan, New York",,9.6,1 double bed,Double Room with Step-In Shower - Disability Access/Non Smoking,False,True,False,29,1,2025-02-04
Hyatt Place New York City - Times Square,188,188,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,True,True,True,29,1,2025-02-04
"The New Yorker, A Wyndham Hotel",192,192,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,29,1,2025-02-04
Hotel Hayden New York,194,194,False,7.1,Good,"3,145",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,False,29,1,2025-02-04
Archer Hotel New York,374,374,False,8.8,Fabulous,"1,023",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Classic King Mobility- and Hearing-Accessible Guest Room With Tub,False,True,False,29,1,2025-02-04
"The Cloud One New York-Downtown, by the Motel One Group",232,232,False,8.6,Fabulous,"6,377",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,29,1,2025-02-04
Doubletree By Hilton New York Times Square West,214,214,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,One King Bed Hearing Accessible,False,False,True,29,1,2025-02-04
Royalton New York,277,277,False,7.5,Good,"3,097",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,29,1,2025-02-04
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",233,233,False,8.7,Fabulous,"1,182",3.0,False,"Midtown East, New York",,9.5,1 double bed,Interior Room - No Windows,False,True,True,29,1,2025-02-04
UNTITLED at 3 Freeman Alley,338,338,False,8.4,Very good,566,4.0,False,"Lower East Side, New York",,,1 double bed,Studio Mini,True,True,True,29,1,2025-02-04
Freehand New York,219,219,False,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",,,1 extra-large double bed,King Room,False,False,True,29,1,2025-02-04
SoHo 54,220,220,False,7.6,Good,"3,965",3.0,False,"SoHo, New York",,,1 extra-large double bed,SoHo King,False,True,False,29,1,2025-02-04
Park Central,312,312,False,7.3,Good,"7,467",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Disability Access,False,True,True,29,1,2025-02-04
citizenM New York Bowery,323,323,False,8.7,Fabulous,"3,312",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room,False,True,True,29,1,2025-02-04
Four Points by Sheraton New York Downtown,191,191,False,7.8,Good,"1,993",3.0,False,"Manhattan, New York",,,1 large double bed,"Guest room, 1 Queen",False,False,True,29,1,2025-02-04
Pod 51,139,139,False,7.9,Good,"11,276",3.0,False,"Midtown East, New York",,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,False,False,True,29,1,2025-02-04
Hampton Inn by Hilton New York Times Square,271,271,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,True,False,True,29,1,2025-02-04
"Holiday Inn Wall Street, an IHG Hotel",262,262,False,7.3,Good,"1,059",3.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room with Mobility Accessible Tran Shower,False,False,True,29,1,2025-02-04
DoubleTree by Hilton New York Times Square South,250,250,False,8.2,Very good,"6,585",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room,False,True,False,29,1,2025-02-04
Hotel Edison Times Square,301,301,False,7.7,Good,"13,387",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Signature 1 Queen Bed,True,True,False,29,1,2025-02-04
Romer Hell's Kitchen,317,317,False,8.6,Fabulous,"2,430",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,False,False,True,29,1,2025-02-04
The Washington by LuxUrban,246,246,False,7.7,Good,"9,449",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,1,2025-02-04
Hotel St. James,228,228,False,8.1,Very good,"3,211",2.0,False,"Manhattan, New York",,9.7,1 double bed,One Full Bed Room,False,False,True,29,1,2025-02-04
The Ludlow Hotel,404,404,False,9.0,Superb,"1,149",4.0,False,"Lower East Side, New York",,,1 large double bed,Queen Studio - High Floor,False,True,False,29,1,2025-02-04
M Social Hotel Times Square New York,327,327,False,8.4,Very good,"11,796",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,Social City View King,False,False,True,29,1,2025-02-04
"InterContinental New York Times Square, an IHG Hotel",387,387,False,7.9,Good,"1,790",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Classic King Room - Low Floor,False,True,False,29,1,2025-02-04
Tempo By Hilton New York Times Square,421,421,False,8.5,Very good,851,4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room with Roll-In Shower and City View,False,True,False,29,1,2025-02-04
citizenM New York Times Square,314,314,False,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",,9.6,1 extra-large double bed,King Room,False,True,True,29,1,2025-02-04
Madison LES Hotel,186,162,True,7.3,Good,"1,619",3.0,False,"Lower East Side, New York",,,1 large double bed,Deluxe Queen Room,False,True,True,29,1,2025-02-04
Executive Hotel Le Soleil New York,372,372,False,8.7,Fabulous,"4,541",4.0,False,"Manhattan, New York",,9.5,1 large double bed,Executive Queen Room,False,True,True,29,1,2025-02-04
Radio City Apartments,194,194,False,8.7,Fabulous,"6,167",3.0,False,"Manhattan, New York",,9.7,1 large double bed,Queen Studio,False,True,True,29,1,2025-02-04
Hyatt Place New York Chelsea,315,315,False,7.9,Good,"18,035",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,True,True,True,29,1,2025-02-04
"Kimpton Theta New York - Times Square, an IHG Hotel",337,337,False,8.1,Very good,"1,494",5.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,True,False,29,1,2025-02-04
Hotel Belleclaire Central Park,352,352,False,8.1,Very good,"5,087",4.0,False,"Upper West Side, New York",,9.3,1 large double bed,Deluxe 1 Queen Bed,True,True,False,29,1,2025-02-04
Millennium Hotel Broadway Times Square,301,261,True,7.4,Good,"7,900",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,False,True,29,1,2025-02-04
"Holiday Inn Express - Wall Street, an IHG Hotel",226,226,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",,,1 extra-large double bed,Standard Room,True,False,True,29,1,2025-02-04
Hotel Mulberry,209,209,False,8.5,Very good,784,3.0,False,"Chinatown, New York",,,1 extra-large double bed,Deluxe King Room,False,True,True,29,1,2025-02-04
Hotel 57 by LuxUrban,235,235,False,7.0,Good,"5,042",4.0,False,"Midtown East, New York",,,1 large double bed,Deluxe Queen Room - Non-Smoking,False,False,True,29,1,2025-02-04
Aloft New York Chelsea,281,281,False,8.3,Very good,162,4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room with City View,False,True,False,29,1,2025-02-04
The Shelburne Sonesta New York,309,309,False,8.3,Very good,"2,253",4.0,False,"Murray Hill, New York",,,1 large double bed,Queen Room,False,True,False,29,1,2025-02-04
City Club Hotel,382,382,False,7.3,Good,"2,520",4.0,False,"Manhattan, New York",,,1 double bed,Petite Room,False,True,False,29,1,2025-02-04
Moxy NYC Lower East Side,404,404,False,8.0,Very good,"1,241",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room with Partial View,True,True,False,29,1,2025-02-04
Refinery Hotel - New York,456,456,False,8.6,Fabulous,601,5.0,False,"Manhattan, New York",,9.4,1 large double bed,Studio Queen Room,False,True,True,29,1,2025-02-04
NoMo SoHo,299,299,False,7.7,Good,"1,413",4.0,False,"SoHo, New York",,,1 large double bed,Classic Queen,False,False,True,29,1,2025-02-04
"Dream Midtown, by Hyatt",312,257,True,7.7,Good,"1,398",4.0,False,"Manhattan, New York",,9.3,1 double bed,Double Room - Bronze,False,True,False,29,1,2025-02-04
Hotel Stanford,255,217,True,7.9,Good,140,3.0,False,"Manhattan, New York",,9.5,1 double bed,Budget Double Room,True,True,True,29,1,2025-02-04
Element Times Square West,326,246,True,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,"Guest Room, 1 King",True,True,False,29,1,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,270,270,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",,9.4,,Studio King Room,True,False,True,29,1,2025-02-04
The FIDI Hotel,244,244,False,8.1,Very good,"1,459",4.0,False,"Manhattan, New York",,,1 double bed,Standard Full,False,True,False,29,1,2025-02-04
The Gregorian New York City,344,300,True,8.3,Very good,"1,092",4.0,False,"Manhattan, New York",,9.4,1 double bed,Double Room,False,False,True,29,1,2025-02-04
KAMA CENTRAL PARK,341,273,True,7.7,Good,"3,339",1.0,False,"Upper West Side, New York",,,1 large double bed,Deluxe Double Room (2 Adults + 1 Child),False,True,True,29,1,2025-02-04
Hudson Yards Hotel,232,186,True,6.0,Review score,205,3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,False,True,False,29,1,2025-02-04
The Ridge,185,185,False,7.6,Good,"1,307",3.0,False,"Lower East Side, New York",,,1 large double bed,Standard Queen Room,False,False,True,29,1,2025-02-04
"Staypineapple, An Artful Hotel, Midtown New York",243,243,False,8.6,Fabulous,"1,643",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Fashionista King w/ Communication Features,False,True,True,29,1,2025-02-04
Pestana CR7 Times Square,244,244,False,8.6,Fabulous,"2,571",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Comfort Room,False,True,True,29,1,2025-02-04
Motto By Hilton New York City Times Square,203,203,False,8.0,Very good,"1,118",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Flex Room with Wall Bed,False,False,True,29,1,2025-02-04
The Benjamin Royal Sonesta New York,437,437,False,8.1,Very good,844,5.0,False,"Midtown East, New York",,,1 extra-large double bed,Double Room,False,True,False,29,1,2025-02-04
Riu Plaza New York Times Square,458,340,True,8.5,Very good,"7,241",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King Room,True,False,True,29,1,2025-02-04
"InterContinental New York Barclay Hotel, an IHG Hotel",536,536,False,8.1,Very good,"1,586",5.0,False,"Midtown East, New York",,,,Classic Room,False,True,False,29,1,2025-02-04
"voco Times Square South New York, an IHG Hotel",352,352,False,8.1,Very good,"3,809",4.0,False,"Hell's Kitchen, New York",,,1 double bed,Standard Double Room,False,True,False,29,1,2025-02-04
Shoreham Hotel,223,223,False,7.3,Good,"3,279",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,False,True,29,1,2025-02-04
Arlo NoMad,342,342,False,8.4,Very good,"2,274",4.0,False,"NoMad, New York",,9.4,2 single beds,Accessible Bunk,False,True,True,29,1,2025-02-04
Courtyard by Marriott Times Square West,381,306,True,8.4,Very good,"3,103",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room with Roll-in Shower - Mobility and Hearing Accessible,False,True,False,29,1,2025-02-04
"Thompson Central Park New York, by Hyatt",574,574,False,8.2,Very good,766,5.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room with Accessible Tub - Disability Access,False,True,True,29,1,2025-02-04
"U Hotel Fifth Avenue, Empire State Building",205,205,False,7.9,Good,"3,416",3.0,False,"Manhattan, New York",,9.5,1 large double bed,Queen Room,False,False,True,29,1,2025-02-04
Pod 39,198,198,False,8.3,Very good,"12,820",3.0,False,"Murray Hill, New York",,9.5,2 single beds,Twin Room,False,False,True,29,1,2025-02-04
The Hotel at Fifth Avenue,191,191,False,7.9,Good,"3,636",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room - Non-Smoking,False,True,True,29,1,2025-02-04
Virgin Hotels New York City,552,552,False,8.3,Very good,"1,418",4.0,False,"NoMad, New York",,,1 extra-large double bed,Chamber King,False,True,True,29,1,2025-02-04
Hotel Mimosa,169,169,False,8.3,Very good,"1,112",3.0,False,"Chinatown, New York",,,1 large double bed,Queen Room,False,True,True,29,1,2025-02-04
Cambria Hotel New York - Chelsea,266,266,False,7.9,Good,"3,999",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,1,2025-02-04
Hyatt Centric Midtown 5th Avenue New York,432,432,False,8.0,Very good,"1,132",4.0,False,"Manhattan, New York",,,2 large double beds,Queen Room with Two Queen Beds - High Floor,False,True,True,29,1,2025-02-04
ModernHaus SoHo,537,465,True,8.2,Very good,"1,063",5.0,False,"SoHo, New York",,,1 large double bed,Standard Queen Room,False,True,True,29,1,2025-02-04
Leon Hotel LES,229,229,False,8.0,Very good,"2,565",3.0,False,"Lower East Side, New York",,,1 extra-large double bed,Deluxe King Room,False,False,True,29,1,2025-02-04
LUMA Hotel - Times Square,434,434,False,8.9,Fabulous,"4,172",4.0,False,"Manhattan, New York",,9.7,1 extra-large double bed,Metro King Studio with Sofa Bed,False,True,False,29,1,2025-02-04
Da Vinci Hotel,202,202,False,7.4,Good,"1,472",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Standard Queen Room,False,True,False,29,1,2025-02-04
Heritage Hotel New York City,193,193,False,7.4,Good,"3,783",3.0,False,"Flatiron District, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,1,2025-02-04
Hilton Garden Inn New York/Manhattan-Chelsea,218,218,False,7.6,Good,"4,081",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room,False,True,False,29,1,2025-02-04
DoubleTree by Hilton New York Midtown Fifth Ave,286,286,False,7.6,Good,"1,711",4.0,False,"Manhattan, New York",,9.4,1 large double bed,Queen Room,False,False,True,29,1,2025-02-04
New York Hilton Midtown,307,307,False,7.4,Good,"2,017",3.0,False,"Manhattan, New York",,9.4,1 large double bed,Urban 1 Queen Bed,False,False,True,29,1,2025-02-04
Aura Hotel Times Square Newly Renovated,357,357,False,7.6,Good,450,4.0,False,"Manhattan, New York",,9.3,1 single bed,Standard Full,False,False,True,29,1,2025-02-04
CIVILIAN Hotel,415,415,False,8.6,Fabulous,"4,744",4.0,False,"Hell's Kitchen, New York",,9.6,1 large double bed,Deluxe Queen Room,False,True,True,29,1,2025-02-04
Pestana Park Avenue,300,300,False,8.8,Fabulous,999,4.0,False,"Murray Hill, New York",,9.6,2 bunk beds,Cabin,False,True,True,29,1,2025-02-04
Hotel Giraffe by Library Hotel Collection,415,415,False,8.9,Fabulous,518,4.0,False,"NoMad, New York",,9.4,1 large double bed,Queen Room,True,True,True,29,1,2025-02-04
Arlo SoHo,404,404,False,8.1,Very good,"2,093",4.0,False,"SoHo, New York",,,1 large double bed,Courtyard Queen - ADA,False,True,True,29,1,2025-02-04
Hotel Elysee by Library Hotel Collection,463,463,False,8.6,Fabulous,377,4.0,False,"Midtown East, New York",,9.6,1 large double bed,Queen Room - Disability Access,True,True,True,29,1,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,271,271,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",,,1 large double bed,Queen Room - Non-Smoking,True,False,True,29,1,2025-02-04
Homewood Suites Midtown Manhattan Times Square South,257,257,False,8.3,Very good,"4,424",3.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Efficiency King Studio,True,False,True,29,1,2025-02-04
Ink 48 Hotel,263,263,False,7.5,Good,"2,560",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,King Room - Disability Access,False,False,True,29,1,2025-02-04
The Belvedere Hotel,234,209,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",,9.4,1 extra-large double bed,Standard King Room,False,False,True,29,1,2025-02-04
Sixty LES,402,402,False,7.7,Good,848,4.0,False,"Lower East Side, New York",,,1 large double bed,Queen Studio,False,True,False,29,1,2025-02-04
Warwick New York,307,307,False,8.2,Very good,"6,571",4.0,False,"Manhattan, New York",,9.6,,Double Room,False,True,True,29,1,2025-02-04
The Moore,375,375,False,8.5,Very good,"1,894",4.0,False,"Chelsea, New York",,9.4,1 large double bed,Interior Queen,False,True,True,29,1,2025-02-04
DoubleTree by Hilton New York Downtown,237,237,False,7.5,Good,"3,941",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,29,1,2025-02-04
Eurostars Wall Street,325,261,True,7.9,Good,"1,347",4.0,False,"Manhattan, New York",,,1 large double bed,Queen Room,False,True,False,29,1,2025-02-04
WestHouse Hotel New York,519,519,False,8.1,Very good,"1,920",5.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,King Room - Disability Access,True,True,False,29,1,2025-02-04
Courtyard by Marriott New York Manhattan/Central Park,353,353,False,8.2,Very good,"5,520",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,False,True,29,1,2025-02-04
DoubleTree by Hilton Hotel New York City - Chelsea,257,257,False,7.1,Good,"3,615",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,1,2025-02-04
Hyatt Grand Central New York,324,324,False,7.3,Good,"2,929",4.0,False,"Midtown East, New York",,,1 large double bed,Queen Room with Tub - Disability Access,False,False,True,29,1,2025-02-04
The Chelsean New York,360,304,True,7.0,Good,"2,738",3.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,True,29,2,2025-02-04
"The Mayfair Hotel Times Square, Ascend Hotel Collection",397,397,False,8.6,Fabulous,"1,906",3.0,False,"Manhattan, New York",,9.6,1 double bed,Boutique Double - Non Smoking,False,True,False,29,2,2025-02-04
Hyatt Place New York City - Times Square,395,395,False,7.8,Good,"21,904",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,Standard King Room,True,True,True,29,2,2025-02-04
Four Points by Sheraton New York Downtown,325,325,False,7.8,Good,"1,993",3.0,False,"Manhattan, New York",,,1 large double bed,"Guest room, 1 Queen",False,False,True,29,2,2025-02-04
Hotel Hayden New York,374,374,False,7.1,Good,"3,145",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Disability Access,False,True,True,29,2,2025-02-04
"The New Yorker, A Wyndham Hotel",383,383,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",,9.4,1 large double bed,Standard Queen Room,False,True,True,29,2,2025-02-04
Pod Times Square,326,326,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",,9.4,2 single beds,Bunk Pod,False,False,True,29,2,2025-02-04
Little Manhattan near Time Square,294,294,False,8.5,Very good,20,,,"Hell's Kitchen, New York",,,1 large double bed,Queen Room with Garden View,False,False,True,29,2,2025-02-04
Doubletree By Hilton New York Times Square West,406,406,False,6.8,Review score,"11,258",4.0,False,"Hell's Kitchen, New York",,,1 extra-large double bed,One King Bed Hearing Accessible,False,False,True,29,2,2025-02-04
Archer Hotel New York,697,697,False,8.8,Fabulous,"1,023",4.0,False,"Manhattan, New York",,9.5,1 double bed,Room Type Selected by Hotel,False,False,True,29,2,2025-02-04
Hotel Mulberry,418,418,False,8.5,Very good,784,3.0,False,"Chinatown, New York",,,1 extra-large double bed,Deluxe King Room,False,True,True,29,2,2025-02-04
Hampton Inn by Hilton New York Times Square,511,511,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,King Room,True,False,True,29,2,2025-02-04
Hotel Stanford,521,444,True,7.9,Good,140,3.0,False,"Manhattan, New York",,9.5,1 double bed,Superior Queen Room,True,True,True,29,2,2025-02-04
Pod 51,299,299,False,7.9,Good,"11,276",3.0,False,"Midtown East, New York",,9.3,2 single beds,Standard Bunk Bed Room with Shared Bathroom,False,False,True,29,2,2025-02-04
"The Cloud One New York-Downtown, by the Motel One Group",498,498,False,8.6,Fabulous,"6,377",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Standard King Room,False,True,False,29,2,2025-02-04
Romer Hell's Kitchen,693,693,False,8.6,Fabulous,"2,430",4.0,False,"Hell's Kitchen, New York",,9.5,1 extra-large double bed,Deluxe King,False,True,False,29,2,2025-02-04
"Holiday Inn Express - Wall Street, an IHG Hotel",442,442,False,7.8,Good,"1,893",3.0,False,"Manhattan, New York",,,1 extra-large double bed,Superior King Room,True,False,True,29,2,2025-02-04
Freehand New York,449,449,False,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",,,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
Heritage Hotel New York City,385,351,True,7.4,Good,"3,783",3.0,False,"Flatiron District, New York",,9.4,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,2,2025-02-04
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",420,420,False,8.7,Fabulous,"1,182",3.0,False,"Midtown East, New York",,9.5,1 double bed,Interior Room - No Windows,False,True,True,29,2,2025-02-04
citizenM New York Bowery,628,628,False,8.7,Fabulous,"3,312",4.0,False,"Lower East Side, New York",,,1 extra-large double bed,King Room,False,True,True,29,2,2025-02-04
Cambria Hotel New York - Chelsea,479,479,False,7.9,Good,"3,999",4.0,False,"Chelsea, New York",,,1 extra-large double bed,King Room - Non-Smoking,False,False,True,29,2,2025-02-04
DoubleTree by Hilton New York Downtown,424,424,False,7.5,Good,"3,941",4.0,False,"Manhattan, New York",,,1 extra-large double bed,King Room,False,False,True,29,2,2025-02-04
