WeekDay,DayDiff,Class,Hotel_Index,Snapshot_Month,Snapshot_Day,Checkin_Month,Checkin_Day
2,31,3,85,7,17,8,17
3,32,3,85,7,17,8,18
4,33,3,85,7,17,8,19
5,34,3,85,7,17,8,20
6,28,4,0,7,17,8,14
5,27,4,2,7,17,8,13
6,21,4,3,7,17,8,7
5,27,4,3,7,17,8,13
3,18,4,5,7,17,8,4
2,10,4,6,7,17,7,27
4,26,4,6,7,17,8,12
4,5,4,7,7,17,7,22
5,6,4,7,7,17,7,23
6,7,4,7,7,17,7,24
7,8,4,7,7,17,7,25
6,14,4,7,7,17,7,31
7,15,4,7,7,17,8,1
1,16,4,7,7,17,8,2
2,17,4,7,7,17,8,3
3,18,4,7,7,17,8,4
4,19,4,7,7,17,8,5
5,20,4,7,7,17,8,6
7,22,4,7,7,17,8,8
1,23,4,7,7,17,8,9
5,27,4,7,7,17,8,13
2,31,4,7,7,17,8,17
4,33,4,7,7,17,8,19
7,8,4,8,7,17,7,25
1,9,4,8,7,17,7,26
2,17,4,8,7,17,8,3
5,20,4,8,7,17,8,6
1,23,4,8,7,17,8,9
2,24,4,8,7,17,8,10
4,33,4,8,7,17,8,19
7,8,4,101,7,17,7,25
2,10,4,10,7,17,7,27
3,11,4,10,7,17,7,28
4,12,4,10,7,17,7,29
3,18,4,10,7,17,8,4
2,24,4,10,7,17,8,10
3,25,4,10,7,17,8,11
4,26,4,10,7,17,8,12
1,16,4,12,7,17,8,2
5,20,4,12,7,17,8,6
6,14,4,13,7,17,7,31
1,23,4,13,7,17,8,9
5,27,4,13,7,17,8,13
3,11,4,15,7,17,7,28
5,6,4,18,7,17,7,23
5,20,4,18,7,17,8,6
5,27,4,18,7,17,8,13
2,3,4,20,7,17,7,20
5,6,4,20,7,17,7,23
2,10,4,20,7,17,7,27
3,11,4,20,7,17,7,28
5,13,4,20,7,17,7,30
2,24,4,20,7,17,8,10
3,25,4,20,7,17,8,11
5,27,4,20,7,17,8,13
2,31,4,20,7,17,8,17
3,32,4,20,7,17,8,18
5,34,4,20,7,17,8,20
2,3,4,22,7,17,7,20
3,4,4,22,7,17,7,21
2,17,4,22,7,17,8,3
2,24,4,22,7,17,8,10
3,25,4,22,7,17,8,11
2,31,4,22,7,17,8,17
3,32,4,22,7,17,8,18
1,2,4,24,7,17,7,19
2,3,4,24,7,17,7,20
3,11,4,24,7,17,7,28
1,2,4,25,7,17,7,19
2,17,4,25,7,17,8,3
1,2,4,88,7,17,7,19
3,4,4,88,7,17,7,21
7,15,4,88,7,17,8,1
1,30,4,27,7,17,8,16
3,4,4,29,7,17,7,21
4,26,4,29,7,17,8,12
4,33,4,29,7,17,8,19
5,6,4,32,7,17,7,23
5,20,4,32,7,17,8,6
5,27,4,32,7,17,8,13
4,5,4,102,7,17,7,22
1,9,4,34,7,17,7,26
2,10,4,34,7,17,7,27
1,23,4,34,7,17,8,9
3,25,4,34,7,17,8,11
4,26,4,34,7,17,8,12
5,27,4,34,7,17,8,13
2,31,4,34,7,17,8,17
3,32,4,34,7,17,8,18
5,34,4,34,7,17,8,20
3,11,4,35,7,17,7,28
3,25,4,35,7,17,8,11
2,31,4,35,7,17,8,17
5,27,4,36,7,17,8,13
3,32,4,38,7,17,8,18
2,17,4,39,7,17,8,3
4,19,4,39,7,17,8,5
5,20,4,39,7,17,8,6
1,16,4,40,7,17,8,2
1,30,4,40,7,17,8,16
4,33,4,40,7,17,8,19
5,20,4,41,7,17,8,6
3,25,4,41,7,17,8,11
6,28,4,41,7,17,8,14
7,29,4,41,7,17,8,15
3,32,4,103,7,17,8,18
6,21,4,43,7,17,8,7
6,28,4,43,7,17,8,14
5,27,4,46,7,17,8,13
5,34,4,46,7,17,8,20
2,10,4,47,7,17,7,27
7,15,4,47,7,17,8,1
2,24,4,47,7,17,8,10
6,28,4,47,7,17,8,14
2,31,4,47,7,17,8,17
4,33,4,47,7,17,8,19
5,13,4,99,7,17,7,30
5,20,4,99,7,17,8,6
5,27,4,99,7,17,8,13
5,34,4,99,7,17,8,20
4,19,4,49,7,17,8,5
5,27,4,49,7,17,8,13
1,23,4,50,7,17,8,9
7,8,4,51,7,17,7,25
4,19,4,52,7,17,8,5
4,26,4,52,7,17,8,12
4,33,4,52,7,17,8,19
5,20,4,53,7,17,8,6
5,27,4,53,7,17,8,13
4,5,4,54,7,17,7,22
5,6,4,54,7,17,7,23
1,16,4,54,7,17,8,2
5,20,4,54,7,17,8,6
4,33,4,54,7,17,8,19
1,9,4,56,7,17,7,26
2,10,4,56,7,17,7,27
3,11,4,56,7,17,7,28
4,12,4,56,7,17,7,29
1,16,4,56,7,17,8,2
2,17,4,56,7,17,8,3
3,18,4,56,7,17,8,4
1,23,4,56,7,17,8,9
2,24,4,56,7,17,8,10
3,25,4,56,7,17,8,11
2,31,4,56,7,17,8,17
5,27,4,61,7,17,8,13
5,34,4,61,7,17,8,20
3,25,4,62,7,17,8,11
4,5,4,63,7,17,7,22
2,24,4,65,7,17,8,10
2,31,4,65,7,17,8,17
2,10,4,67,7,17,7,27
5,27,4,95,7,17,8,13
5,13,4,69,7,17,7,30
5,20,4,69,7,17,8,6
5,27,4,69,7,17,8,13
5,34,4,69,7,17,8,20
2,17,4,70,7,17,8,3
2,31,4,70,7,17,8,17
6,14,4,72,7,17,7,31
5,27,4,74,7,17,8,13
4,33,4,74,7,17,8,19
7,8,4,75,7,17,7,25
1,9,4,75,7,17,7,26
2,10,4,75,7,17,7,27
5,13,4,75,7,17,7,30
5,20,4,75,7,17,8,6
4,26,4,75,7,17,8,12
4,33,4,75,7,17,8,19
5,6,4,76,7,17,7,23
6,21,4,76,7,17,8,7
2,24,4,76,7,17,8,10
4,26,4,76,7,17,8,12
6,28,4,76,7,17,8,14
4,33,4,76,7,17,8,19
5,13,4,81,7,17,7,30
3,18,4,81,7,17,8,4
6,21,4,81,7,17,8,7
5,27,4,81,7,17,8,13
4,12,4,83,7,17,7,29
5,13,4,83,7,17,7,30
6,14,4,83,7,17,7,31
2,17,4,83,7,17,8,3
4,19,4,83,7,17,8,5
6,21,4,83,7,17,8,7
1,23,4,83,7,17,8,9
4,26,4,83,7,17,8,12
2,31,4,83,7,17,8,17
4,33,4,83,7,17,8,19
5,27,4,97,7,17,8,13
5,34,4,97,7,17,8,20
7,29,4,98,7,17,8,15
2,31,4,85,7,17,8,17
4,33,4,85,7,17,8,19
7,20,1,104,8,16,9,5
7,27,1,104,8,16,9,12
4,31,1,104,8,16,9,16
5,32,1,104,8,16,9,17
4,17,1,0,8,16,9,2
4,3,1,1,8,16,8,19
4,10,1,1,8,16,8,26
4,17,1,1,8,16,9,2
6,26,1,105,8,16,9,11
1,28,1,105,8,16,9,13
4,31,1,105,8,16,9,16
6,33,1,105,8,16,9,18
3,2,1,3,8,16,8,18
2,8,1,3,8,16,8,24
4,10,1,3,8,16,8,26
5,11,1,3,8,16,8,27
6,33,1,3,8,16,9,18
1,14,1,4,8,16,8,30
4,24,1,5,8,16,9,9
7,13,1,6,8,16,8,29
4,17,1,6,8,16,9,2
1,21,1,7,8,16,9,6
3,30,1,7,8,16,9,15
3,2,1,9,8,16,8,18
6,5,1,9,8,16,8,21
6,12,1,9,8,16,8,28
1,21,1,9,8,16,9,6
4,24,1,9,8,16,9,9
5,25,1,9,8,16,9,10
5,4,1,101,8,16,8,20
6,33,1,101,8,16,9,18
1,28,1,106,8,16,9,13
4,10,1,11,8,16,8,26
5,25,1,11,8,16,9,10
6,26,1,11,8,16,9,11
7,27,1,11,8,16,9,12
4,3,1,12,8,16,8,19
5,11,1,12,8,16,8,27
4,24,1,12,8,16,9,9
5,4,1,86,8,16,8,20
6,5,1,86,8,16,8,21
4,10,1,107,8,16,8,26
3,9,1,108,8,16,8,25
4,10,1,108,8,16,8,26
6,19,1,109,8,16,9,4
4,10,1,16,8,16,8,26
2,15,1,16,8,16,8,31
2,29,1,17,8,16,9,14
4,3,1,18,8,16,8,19
4,24,1,18,8,16,9,9
4,31,1,18,8,16,9,16
7,27,1,110,8,16,9,12
4,17,1,20,8,16,9,2
5,4,1,111,8,16,8,20
1,14,1,21,8,16,8,30
1,28,1,21,8,16,9,13
7,20,1,112,8,16,9,5
7,27,1,112,8,16,9,12
5,18,1,22,8,16,9,3
4,10,1,33,8,16,8,26
6,12,1,33,8,16,8,28
2,15,1,33,8,16,8,31
4,17,1,33,8,16,9,2
5,18,1,33,8,16,9,3
7,34,1,33,8,16,9,19
6,12,1,34,8,16,8,28
6,19,1,34,8,16,9,4
5,4,1,35,8,16,8,20
4,17,1,35,8,16,9,2
5,4,1,113,8,16,8,20
5,11,1,113,8,16,8,27
4,24,1,113,8,16,9,9
3,30,1,113,8,16,9,15
4,10,1,114,8,16,8,26
4,17,1,114,8,16,9,2
1,21,1,114,8,16,9,6
4,24,1,114,8,16,9,9
1,28,1,114,8,16,9,13
4,31,1,114,8,16,9,16
5,25,1,91,8,16,9,10
5,4,1,38,8,16,8,20
2,1,1,39,8,16,8,17
4,3,1,39,8,16,8,19
3,9,1,39,8,16,8,25
7,13,1,39,8,16,8,29
4,24,1,39,8,16,9,9
7,27,1,39,8,16,9,12
3,2,1,40,8,16,8,18
1,7,1,40,8,16,8,23
7,13,1,40,8,16,8,29
1,14,1,40,8,16,8,30
4,17,1,40,8,16,9,2
5,18,1,40,8,16,9,3
2,22,1,40,8,16,9,7
2,29,1,40,8,16,9,14
6,33,1,40,8,16,9,18
4,10,1,41,8,16,8,26
4,24,1,41,8,16,9,9
4,3,1,115,8,16,8,19
4,10,1,115,8,16,8,26
4,17,1,115,8,16,9,2
5,18,1,42,8,16,9,3
6,26,1,42,8,16,9,11
2,29,1,42,8,16,9,14
5,32,1,42,8,16,9,17
2,1,1,44,8,16,8,17
2,8,1,45,8,16,8,24
3,23,1,45,8,16,9,8
6,12,1,46,8,16,8,28
7,13,1,46,8,16,8,29
4,17,1,46,8,16,9,2
1,21,1,46,8,16,9,6
6,26,1,46,8,16,9,11
6,33,1,46,8,16,9,18
7,34,1,46,8,16,9,19
5,4,1,47,8,16,8,20
5,11,1,47,8,16,8,27
6,12,1,47,8,16,8,28
1,7,1,49,8,16,8,23
4,10,1,49,8,16,8,26
1,14,1,49,8,16,8,30
2,1,1,116,8,16,8,17
1,14,1,50,8,16,8,30
2,15,1,50,8,16,8,31
3,16,1,50,8,16,9,1
5,18,1,50,8,16,9,3
7,34,1,50,8,16,9,19
2,1,1,117,8,16,8,17
2,1,1,118,8,16,8,17
5,11,1,51,8,16,8,27
6,12,1,51,8,16,8,28
7,13,1,51,8,16,8,29
1,14,1,51,8,16,8,30
2,29,1,51,8,16,9,14
4,31,1,51,8,16,9,16
6,33,1,51,8,16,9,18
7,34,1,51,8,16,9,19
3,30,1,119,8,16,9,15
6,5,1,52,8,16,8,21
4,10,1,52,8,16,8,26
6,12,1,52,8,16,8,28
7,13,1,52,8,16,8,29
4,31,1,52,8,16,9,16
7,6,1,120,8,16,8,22
1,7,1,120,8,16,8,23
1,14,1,120,8,16,8,30
4,24,1,120,8,16,9,9
7,27,1,120,8,16,9,12
7,13,1,53,8,16,8,29
5,25,1,54,8,16,9,10
2,1,1,121,8,16,8,17
4,3,1,55,8,16,8,19
1,14,1,55,8,16,8,30
5,18,1,55,8,16,9,3
6,19,1,55,8,16,9,4
5,25,1,55,8,16,9,10
5,32,1,55,8,16,9,17
5,4,1,56,8,16,8,20
5,11,1,56,8,16,8,27
4,17,1,56,8,16,9,2
2,22,1,56,8,16,9,7
3,23,1,56,8,16,9,8
4,24,1,56,8,16,9,9
3,30,1,56,8,16,9,15
3,2,1,58,8,16,8,18
4,10,1,58,8,16,8,26
5,32,1,58,8,16,9,17
6,33,1,58,8,16,9,18
4,3,1,60,8,16,8,19
5,11,1,60,8,16,8,27
7,27,1,60,8,16,9,12
7,34,1,60,8,16,9,19
3,16,1,122,8,16,9,1
4,17,1,122,8,16,9,2
5,18,1,122,8,16,9,3
6,19,1,122,8,16,9,4
6,33,1,123,8,16,9,18
7,34,1,123,8,16,9,19
2,1,1,124,8,16,8,17
7,6,1,125,8,16,8,22
2,8,1,125,8,16,8,24
3,9,1,125,8,16,8,25
4,31,1,126,8,16,9,16
6,33,1,62,8,16,9,18
4,10,1,63,8,16,8,26
5,11,1,63,8,16,8,27
7,13,1,63,8,16,8,29
3,16,1,63,8,16,9,1
7,20,1,63,8,16,9,5
2,22,1,63,8,16,9,7
4,24,1,63,8,16,9,9
4,17,1,127,8,16,9,2
3,2,1,128,8,16,8,18
7,6,1,128,8,16,8,22
3,9,1,128,8,16,8,25
5,11,1,128,8,16,8,27
6,12,1,128,8,16,8,28
7,13,1,128,8,16,8,29
1,14,1,128,8,16,8,30
2,15,1,128,8,16,8,31
5,18,1,128,8,16,9,3
7,20,1,128,8,16,9,5
1,28,1,128,8,16,9,13
1,14,1,64,8,16,8,30
1,28,1,65,8,16,9,13
3,30,1,65,8,16,9,15
2,22,1,129,8,16,9,7
2,1,1,130,8,16,8,17
6,12,1,68,8,16,8,28
6,5,1,131,8,16,8,21
5,4,1,74,8,16,8,20
3,9,1,74,8,16,8,25
4,24,1,74,8,16,9,9
6,26,1,74,8,16,9,11
2,29,1,74,8,16,9,14
6,33,1,74,8,16,9,18
4,10,1,75,8,16,8,26
6,33,1,75,8,16,9,18
2,1,1,76,8,16,8,17
2,15,1,132,8,16,8,31
2,1,1,77,8,16,8,17
4,3,1,77,8,16,8,19
7,13,1,77,8,16,8,29
4,3,1,79,8,16,8,19
7,27,1,80,8,16,9,12
4,10,1,81,8,16,8,26
4,17,1,81,8,16,9,2
6,33,1,81,8,16,9,18
4,31,1,133,8,16,9,16
4,10,1,83,8,16,8,26
2,1,1,134,8,16,8,17
1,14,1,84,8,16,8,30
4,17,1,84,8,16,9,2
5,18,1,84,8,16,9,3
4,24,1,84,8,16,9,9
5,25,1,84,8,16,9,10
7,27,1,84,8,16,9,12
4,31,1,84,8,16,9,16
5,32,1,84,8,16,9,17
2,1,1,135,8,16,8,17
7,34,1,136,8,16,9,19
2,1,1,137,8,16,8,17
5,25,1,138,8,16,9,10
4,3,1,85,8,16,8,19
2,1,1,139,8,16,8,17
4,3,1,140,8,16,8,19
4,10,1,140,8,16,8,26
4,17,1,140,8,16,9,2
4,31,1,140,8,16,9,16
5,32,1,140,8,16,9,17
4,10,1,141,8,16,8,26
4,31,1,141,8,16,9,16
4,3,1,142,8,16,8,19
7,13,1,142,8,16,8,29
1,21,1,142,8,16,9,6
5,32,1,142,8,16,9,17
4,3,1,143,8,16,8,19
6,19,1,144,8,16,9,4
1,21,1,144,8,16,9,6
2,22,1,144,8,16,9,7
4,24,1,144,8,16,9,9
7,20,2,104,8,16,9,5
6,26,2,104,8,16,9,11
7,27,2,104,8,16,9,12
3,30,2,104,8,16,9,15
4,31,2,104,8,16,9,16
5,32,2,104,8,16,9,17
3,16,2,0,8,16,9,1
4,17,2,0,8,16,9,2
6,12,2,145,8,16,8,28
7,13,2,145,8,16,8,29
1,14,2,145,8,16,8,30
5,25,2,105,8,16,9,10
6,26,2,105,8,16,9,11
4,31,2,105,8,16,9,16
5,32,2,105,8,16,9,17
7,34,2,105,8,16,9,19
3,2,2,3,8,16,8,18
5,4,2,3,8,16,8,20
2,8,2,3,8,16,8,24
5,11,2,3,8,16,8,27
3,23,2,3,8,16,9,8
7,27,2,146,8,16,9,12
7,6,2,4,8,16,8,22
2,15,2,5,8,16,8,31
3,23,2,5,8,16,9,8
4,24,2,5,8,16,9,9
6,26,2,5,8,16,9,11
2,29,2,5,8,16,9,14
7,34,2,5,8,16,9,19
4,3,2,147,8,16,8,19
3,2,2,148,8,16,8,18
4,3,2,6,8,16,8,19
7,13,2,6,8,16,8,29
3,16,2,6,8,16,9,1
4,17,2,6,8,16,9,2
5,18,2,7,8,16,9,3
4,24,2,7,8,16,9,9
7,34,2,7,8,16,9,19
3,2,2,9,8,16,8,18
6,5,2,9,8,16,8,21
1,21,2,9,8,16,9,6
5,25,2,9,8,16,9,10
4,3,2,101,8,16,8,19
6,33,2,101,8,16,9,18
4,3,2,10,8,16,8,19
3,2,2,11,8,16,8,18
1,7,2,11,8,16,8,23
3,9,2,11,8,16,8,25
4,10,2,11,8,16,8,26
1,14,2,11,8,16,8,30
2,22,2,11,8,16,9,7
3,23,2,11,8,16,9,8
4,24,2,11,8,16,9,9
5,25,2,11,8,16,9,10
6,26,2,11,8,16,9,11
7,27,2,11,8,16,9,12
4,31,2,11,8,16,9,16
6,33,2,11,8,16,9,18
7,34,2,11,8,16,9,19
3,2,2,12,8,16,8,18
4,3,2,12,8,16,8,19
4,10,2,12,8,16,8,26
5,11,2,12,8,16,8,27
3,23,2,12,8,16,9,8
4,24,2,12,8,16,9,9
5,4,2,86,8,16,8,20
2,22,2,86,8,16,9,7
3,9,2,108,8,16,8,25
4,10,2,108,8,16,8,26
1,14,2,16,8,16,8,30
2,15,2,16,8,16,8,31
2,29,2,17,8,16,9,14
4,3,2,18,8,16,8,19
1,21,2,18,8,16,9,6
3,23,2,18,8,16,9,8
4,24,2,18,8,16,9,9
7,6,2,149,8,16,8,22
5,4,2,111,8,16,8,20
6,26,2,112,8,16,9,11
7,27,2,112,8,16,9,12
3,2,2,22,8,16,8,18
4,3,2,22,8,16,8,19
5,4,2,22,8,16,8,20
6,19,2,28,8,16,9,4
7,20,2,28,8,16,9,5
4,3,2,33,8,16,8,19
6,5,2,33,8,16,8,21
3,9,2,33,8,16,8,25
4,10,2,33,8,16,8,26
6,12,2,33,8,16,8,28
1,14,2,33,8,16,8,30
4,17,2,33,8,16,9,2
5,18,2,33,8,16,9,3
6,19,2,33,8,16,9,4
1,21,2,33,8,16,9,6
2,22,2,33,8,16,9,7
4,24,2,33,8,16,9,9
7,34,2,33,8,16,9,19
5,11,2,34,8,16,8,27
2,1,2,150,8,16,8,17
5,4,2,35,8,16,8,20
4,24,2,35,8,16,9,9
1,28,2,35,8,16,9,13
5,25,2,151,8,16,9,10
5,32,2,151,8,16,9,17
4,3,2,113,8,16,8,19
5,4,2,113,8,16,8,20
5,11,2,113,8,16,8,27
3,16,2,113,8,16,9,1
3,9,2,114,8,16,8,25
4,10,2,114,8,16,8,26
6,12,2,114,8,16,8,28
3,16,2,114,8,16,9,1
4,17,2,114,8,16,9,2
7,20,2,114,8,16,9,5
1,21,2,114,8,16,9,6
3,23,2,114,8,16,9,8
4,24,2,114,8,16,9,9
5,25,2,114,8,16,9,10
6,26,2,114,8,16,9,11
7,27,2,114,8,16,9,12
1,28,2,114,8,16,9,13
3,30,2,114,8,16,9,15
4,31,2,114,8,16,9,16
7,34,2,114,8,16,9,19
6,12,2,91,8,16,8,28
5,25,2,91,8,16,9,10
6,26,2,91,8,16,9,11
5,4,2,38,8,16,8,20
6,5,2,38,8,16,8,21
1,21,2,152,8,16,9,6
2,1,2,39,8,16,8,17
5,4,2,39,8,16,8,20
6,5,2,39,8,16,8,21
7,6,2,39,8,16,8,22
2,8,2,39,8,16,8,24
3,9,2,39,8,16,8,25
7,13,2,39,8,16,8,29
4,24,2,39,8,16,9,9
6,26,2,39,8,16,9,11
1,28,2,39,8,16,9,13
2,1,2,40,8,16,8,17
7,13,2,40,8,16,8,29
1,14,2,40,8,16,8,30
3,16,2,40,8,16,9,1
4,17,2,40,8,16,9,2
7,20,2,40,8,16,9,5
1,21,2,40,8,16,9,6
2,22,2,40,8,16,9,7
5,25,2,40,8,16,9,10
6,26,2,40,8,16,9,11
2,29,2,40,8,16,9,14
3,30,2,40,8,16,9,15
4,31,2,40,8,16,9,16
6,33,2,40,8,16,9,18
7,34,2,40,8,16,9,19
4,3,2,41,8,16,8,19
7,6,2,41,8,16,8,22
1,7,2,41,8,16,8,23
4,10,2,41,8,16,8,26
6,26,2,41,8,16,9,11
2,29,2,41,8,16,9,14
7,34,2,41,8,16,9,19
3,2,2,115,8,16,8,18
4,3,2,115,8,16,8,19
7,6,2,115,8,16,8,22
3,9,2,115,8,16,8,25
4,10,2,115,8,16,8,26
6,12,2,115,8,16,8,28
3,16,2,115,8,16,9,1
4,17,2,115,8,16,9,2
5,25,2,115,8,16,9,10
5,18,2,42,8,16,9,3
6,26,2,42,8,16,9,11
2,22,2,43,8,16,9,7
2,1,2,44,8,16,8,17
3,2,2,45,8,16,8,18
4,3,2,45,8,16,8,19
5,11,2,45,8,16,8,27
2,22,2,45,8,16,9,7
5,11,2,46,8,16,8,27
6,12,2,46,8,16,8,28
7,13,2,46,8,16,8,29
6,26,2,46,8,16,9,11
4,3,2,47,8,16,8,19
5,4,2,47,8,16,8,20
5,11,2,47,8,16,8,27
5,25,2,47,8,16,9,10
1,7,2,49,8,16,8,23
4,10,2,49,8,16,8,26
5,11,2,49,8,16,8,27
6,33,2,49,8,16,9,18
2,1,2,116,8,16,8,17
6,5,2,50,8,16,8,21
1,14,2,50,8,16,8,30
2,15,2,50,8,16,8,31
6,33,2,50,8,16,9,18
7,34,2,50,8,16,9,19
1,14,2,153,8,16,8,30
2,1,2,117,8,16,8,17
7,20,2,154,8,16,9,5
7,27,2,154,8,16,9,12
4,31,2,154,8,16,9,16
6,5,2,51,8,16,8,21
5,11,2,51,8,16,8,27
6,12,2,51,8,16,8,28
7,13,2,51,8,16,8,29
1,14,2,51,8,16,8,30
4,24,2,51,8,16,9,9
5,25,2,51,8,16,9,10
1,28,2,51,8,16,9,13
6,33,2,51,8,16,9,18
7,34,2,51,8,16,9,19
5,4,2,52,8,16,8,20
4,10,2,52,8,16,8,26
5,11,2,52,8,16,8,27
6,12,2,52,8,16,8,28
7,13,2,52,8,16,8,29
1,21,2,52,8,16,9,6
4,24,2,52,8,16,9,9
5,25,2,52,8,16,9,10
3,30,2,52,8,16,9,15
4,31,2,52,8,16,9,16
1,14,2,155,8,16,8,30
4,3,2,120,8,16,8,19
7,6,2,120,8,16,8,22
1,14,2,120,8,16,8,30
7,20,2,120,8,16,9,5
4,24,2,120,8,16,9,9
7,27,2,120,8,16,9,12
5,32,2,120,8,16,9,17
2,1,2,121,8,16,8,17
4,3,2,55,8,16,8,19
7,13,2,55,8,16,8,29
1,14,2,55,8,16,8,30
4,17,2,55,8,16,9,2
1,21,2,55,8,16,9,6
4,24,2,55,8,16,9,9
5,25,2,55,8,16,9,10
5,32,2,55,8,16,9,17
3,2,2,56,8,16,8,18
4,3,2,56,8,16,8,19
4,10,2,56,8,16,8,26
1,14,2,56,8,16,8,30
2,15,2,56,8,16,8,31
4,17,2,56,8,16,9,2
1,21,2,56,8,16,9,6
2,22,2,56,8,16,9,7
4,24,2,56,8,16,9,9
6,26,2,56,8,16,9,11
2,29,2,56,8,16,9,14
3,30,2,56,8,16,9,15
6,5,2,58,8,16,8,21
3,9,2,58,8,16,8,25
4,10,2,58,8,16,8,26
6,12,2,58,8,16,8,28
4,31,2,58,8,16,9,16
5,32,2,58,8,16,9,17
3,2,2,60,8,16,8,18
4,3,2,60,8,16,8,19
4,10,2,60,8,16,8,26
5,11,2,60,8,16,8,27
2,15,2,60,8,16,8,31
3,23,2,60,8,16,9,8
6,26,2,60,8,16,9,11
5,18,2,61,8,16,9,3
6,19,2,61,8,16,9,4
5,25,2,61,8,16,9,10
6,26,2,61,8,16,9,11
5,32,2,61,8,16,9,17
3,16,2,122,8,16,9,1
4,17,2,122,8,16,9,2
5,18,2,122,8,16,9,3
7,20,2,123,8,16,9,5
6,33,2,123,8,16,9,18
7,34,2,123,8,16,9,19
3,30,2,126,8,16,9,15
4,31,2,126,8,16,9,16
5,25,2,156,8,16,9,10
6,26,2,156,8,16,9,11
7,27,2,156,8,16,9,12
5,4,2,63,8,16,8,20
4,10,2,63,8,16,8,26
5,11,2,63,8,16,8,27
6,12,2,63,8,16,8,28
3,16,2,63,8,16,9,1
7,20,2,63,8,16,9,5
1,21,2,63,8,16,9,6
2,22,2,63,8,16,9,7
4,24,2,63,8,16,9,9
6,26,2,63,8,16,9,11
3,30,2,63,8,16,9,15
4,31,2,63,8,16,9,16
3,16,2,127,8,16,9,1
4,17,2,127,8,16,9,2
5,18,2,127,8,16,9,3
3,2,2,128,8,16,8,18
6,5,2,128,8,16,8,21
7,6,2,128,8,16,8,22
2,8,2,128,8,16,8,24
5,11,2,128,8,16,8,27
6,12,2,128,8,16,8,28
7,13,2,128,8,16,8,29
1,14,2,128,8,16,8,30
2,15,2,128,8,16,8,31
6,19,2,128,8,16,9,4
7,20,2,128,8,16,9,5
2,22,2,128,8,16,9,7
1,14,2,64,8,16,8,30
7,6,2,157,8,16,8,22
1,28,2,65,8,16,9,13
2,22,2,129,8,16,9,7
5,32,2,93,8,16,9,17
7,20,2,66,8,16,9,5
6,26,2,66,8,16,9,11
6,33,2,66,8,16,9,18
5,4,2,95,8,16,8,20
5,4,2,68,8,16,8,20
5,4,2,131,8,16,8,20
6,5,2,131,8,16,8,21
5,4,2,74,8,16,8,20
3,9,2,74,8,16,8,25
6,12,2,74,8,16,8,28
4,24,2,74,8,16,9,9
7,27,2,74,8,16,9,12
4,31,2,74,8,16,9,16
5,32,2,74,8,16,9,17
6,33,2,74,8,16,9,18
7,34,2,74,8,16,9,19
3,2,2,75,8,16,8,18
7,6,2,75,8,16,8,22
1,7,2,75,8,16,8,23
5,32,2,75,8,16,9,17
1,14,2,76,8,16,8,30
1,21,2,76,8,16,9,6
2,15,2,132,8,16,8,31
4,3,2,77,8,16,8,19
6,5,2,77,8,16,8,21
7,6,2,77,8,16,8,22
6,12,2,77,8,16,8,28
6,26,2,77,8,16,9,11
7,13,2,158,8,16,8,29
1,21,2,159,8,16,9,6
3,2,2,79,8,16,8,18
4,3,2,79,8,16,8,19
4,17,2,81,8,16,9,2
6,19,2,81,8,16,9,4
7,20,2,81,8,16,9,5
5,32,2,81,8,16,9,17
6,33,2,81,8,16,9,18
5,4,2,160,8,16,8,20
5,25,2,83,8,16,9,10
3,16,2,84,8,16,9,1
4,17,2,84,8,16,9,2
5,18,2,84,8,16,9,3
4,24,2,84,8,16,9,9
5,25,2,84,8,16,9,10
6,26,2,84,8,16,9,11
4,31,2,161,8,16,9,16
5,32,2,161,8,16,9,17
6,19,2,136,8,16,9,4
7,20,2,136,8,16,9,5
7,34,2,136,8,16,9,19
1,21,2,137,8,16,9,6
4,24,2,138,8,16,9,9
5,25,2,138,8,16,9,10
4,17,2,162,8,16,9,2
3,30,2,162,8,16,9,15
5,4,2,85,8,16,8,20
5,11,2,85,8,16,8,27
2,1,2,139,8,16,8,17
6,12,2,163,8,16,8,28
4,3,2,140,8,16,8,19
4,10,2,140,8,16,8,26
6,26,2,140,8,16,9,11
3,30,2,140,8,16,9,15
4,31,2,140,8,16,9,16
5,32,2,140,8,16,9,17
4,10,2,141,8,16,8,26
3,2,2,142,8,16,8,18
4,3,2,142,8,16,8,19
7,13,2,142,8,16,8,29
6,19,2,142,8,16,9,4
7,20,2,142,8,16,9,5
5,32,2,142,8,16,9,17
4,24,2,164,8,16,9,9
6,26,2,164,8,16,9,11
7,27,2,164,8,16,9,12
4,31,2,164,8,16,9,16
6,33,2,164,8,16,9,18
7,34,2,164,8,16,9,19
1,21,2,165,8,16,9,6
5,4,2,166,8,16,8,20
4,3,2,143,8,16,8,19
7,13,2,143,8,16,8,29
1,21,2,144,8,16,9,6
2,22,2,144,8,16,9,7
3,23,2,144,8,16,9,8
4,24,2,144,8,16,9,9
4,17,2,167,8,16,9,2
4,17,3,104,8,16,9,2
5,25,3,104,8,16,9,10
6,26,3,104,8,16,9,11
3,30,3,104,8,16,9,15
4,31,3,104,8,16,9,16
5,32,3,104,8,16,9,17
6,12,3,0,8,16,8,28
7,13,3,0,8,16,8,29
7,20,3,0,8,16,9,5
6,12,3,145,8,16,8,28
7,13,3,145,8,16,8,29
5,25,3,105,8,16,9,10
